date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
,,,,0.314341,,0.422915,0.414912,DOWN
,1.0,0.787234,0.059685,,0.003467,,0.414912,DOWN
,1.0,,,,,0.422915,,UP
0.425645,,,,,,,,UP
,,,0.074427,,,,,UP
,1.0,,,,0.003467,,,UP
,,,,0.314936,0.003467,,,UP
,,0.914894,,,0.003467,0.422915,,UP
,,,0.082323,0.344243,,,,UP
0.425645,,0.957447,,,,,,UP
,,,,,0.003467,,,UP
,,,,0.306754,,,0.414912,UP
,,,0.058394,,,,,DOWN
,,,,,,,,DOWN
,2.0,0.042553,,,,,,DOWN
,,,,,,,,DOWN
0.425689,2.0,0.085106,0.055242,,,,,DOWN
0.425689,,,,,0.003467,,,DOWN
,2.0,,,,,0.422915,0.414912,DOWN
,,,,,,,,DOWN
,,,,0.132847,0.003467,,,DOWN
,,0.191489,0.066951,,,,,DOWN
,,,,,,,,DOWN
,2.0,,,,,,,DOWN
,2.0,,,,,0.422915,,DOWN
,,,,,,,,UP
,,0.297872,,,,0.422915,,UP
,,,,,0.003467,,,UP
,2.0,,,,,,,UP
,,,,,0.003467,0.422915,0.414912,UP
,,,,,,,,UP
,,0.404255,,0.555043,0.003467,,,UP
,,,,,,,,UP
,,,,,,0.422915,0.414912,UP
,,,,,,,,DOWN
0.425689,,,0.062357,,,,0.414912,DOWN
,2.0,0.510638,,,,,,DOWN
,,,,,0.003467,,,UP
,,,,,,,,UP
,,0.574468,,,0.003467,,,DOWN
0.425689,,,0.067281,,,,0.414912,DOWN
,,0.617021,0.076498,,,0.422915,,UP
,,,0.085895,,0.003467,,,UP
,2.0,,,,,,0.414912,UP
,2.0,,,,0.003467,,0.414912,UP
,,0.702128,,,,0.422915,,UP
,2.0,,,,,,,DOWN
,,,0.062387,,,,,DOWN
,,,,,,,0.414912,UP
0.425689,,,0.084634,,0.003467,,,UP
0.425689,2.0,,,,,,,UP
0.425689,,,0.076498,,,,,UP
,2.0,0.851064,,,,,0.414912,UP
,2.0,,0.060316,,,,0.414912,DOWN
,,,,,,,0.414912,DOWN
,,,,,,,,DOWN
,,,,0.426212,,,0.414912,DOWN
0.425689,,,,,,0.422915,,DOWN
,,,,,,,,DOWN
0.425689,,,,,,,,DOWN
,,,,0.347367,0.003467,,,DOWN
,,,,,0.003467,0.422915,,DOWN
0.425733,,,,,,,0.414912,DOWN
,,,,,,,,DOWN
0.425733,,,,,,,,DOWN
,,0.106383,,,,,,DOWN
,,,,,,0.422915,,DOWN
,3.0,0.148936,,0.133294,,0.422915,,DOWN
,,,,,,,,DOWN
,,,,,0.003467,,,UP
,,0.212766,,,0.003467,0.422915,0.414912,UP
,,,,,,,,UP
,,,,0.364177,,,0.414912,UP
,,,,0.415501,0.003467,,,UP
,,,,,,,0.414912,UP
,,,,,,,0.414912,UP
,,0.340426,0.101477,,,,0.414912,UP
,,,,,,0.422915,,UP
,3.0,0.382979,,,,,,UP
,,0.404255,0.101477,,,0.422915,,UP
0.425733,3.0,0.425532,,,0.003467,0.422915,,UP
,,,0.098145,0.558316,,,,UP
,3.0,,,,,,,UP
,3.0,,,,,,,UP
,,,,,,,,UP
0.425733,,,,0.539125,,,,UP
,,,,0.530051,,,,UP
0.425733,,0.574468,0.084664,,,,,UP
0.425733,,0.595745,,,,0.422915,,UP
0.425733,3.0,,0.076498,,,,,UP
,,,,,0.003467,,,UP
0.425733,,,,,0.003467,,,UP
0.425733,,0.680851,,,0.003467,,,UP
,,,,,,,,UP
,3.0,,,,0.003467,,0.414912,UP
,3.0,,,,,,,UP
,,0.765957,0.084664,,,,,UP
,,,,,,,,UP
0.425733,3.0,,,0.421749,,,,UP
,,,,0.419369,,,,UP
,,,,0.391401,,,,DOWN
,,0.87234,,,0.003467,0.422915,,UP
0.425733,,,,,,,,UP
,,,,0.406129,,,,DOWN
,3.0,,0.076498,0.428444,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,1.0,,,,,,DOWN
,,,,,,,,DOWN
,4.0,,,,,,,DOWN
0.425778,,,0.056923,,,0.422915,0.414912,DOWN
,,0.06383,,0.199197,,,0.414912,DOWN
,4.0,,,,,,0.414912,DOWN
0.425778,,,,,,,,DOWN
,,,,0.140881,0.003467,,,DOWN
0.425778,,0.148936,,,,,0.414912,DOWN
,,,,0.166171,0.003467,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,UP
0.425778,,,,,,,,UP
0.425778,4.0,,,,,,0.414912,UP
,,,,0.49881,0.003467,,,UP
,,,0.10514,0.555936,,,,UP
,,,0.102078,,,,,UP
,,,,,,,,UP
,,,,0.570366,,,,UP
,,,0.098445,,,,0.414912,UP
0.425778,,,,,,0.422915,,UP
0.425778,,,,,,,,UP
0.425778,,,,,,,,UP
,,,,,,0.422915,,UP
,4.0,,,,,,,UP
,,0.553191,,0.533621,,,,UP
,,,,,,,,UP
,,0.595745,0.084965,0.515769,,,,UP
,4.0,0.617021,,,,,,UP
,4.0,,0.084965,,,0.422915,,UP
,,,0.090068,,,,,UP
0.425778,4.0,,0.088327,,,,,UP
,,,,,,0.422915,,UP
,,0.723404,0.102078,,,,,UP
0.425778,4.0,0.744681,0.101988,,0.003467,,,UP
,,0.765957,0.101988,,,,,UP
,4.0,,0.09169,,0.003467,,,UP
0.425778,,,,,,,,UP
,,,,,,0.422915,,UP
0.425778,4.0,,,,,,0.414912,UP
,,,,,,,,DOWN
,,0.893617,,,,,,UP
,,,,,,,0.414912,UP
0.425778,,,,,,,,DOWN
,,,,0.433651,,,,DOWN
,,0.978723,,0.411782,,0.422915,0.414912,DOWN
,,,0.084634,0.384261,,,0.414912,DOWN
0.425822,,,,,,,,DOWN
,,,,,0.003467,,,DOWN
,,,0.055242,,0.003467,,0.414912,DOWN
0.425822,,,,,,,,DOWN
,,,,,0.003467,0.422915,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
0.425822,,,,,,,,DOWN
,,,0.066951,,,,,DOWN
,,,,0.188337,,,0.414912,DOWN
,,,0.068152,,,,,DOWN
,,,,,,,0.414912,DOWN
,,,,0.35183,,0.422915,,DOWN
,,0.276596,,0.412824,0.003467,0.422915,,DOWN
,,,,,,,,UP
,,0.319149,,,,,,UP
,,,,0.544035,0.003467,,,UP
0.425822,,,,,0.003467,0.422915,,UP
,5.0,,,0.562928,,0.422915,0.414912,UP
,,,,0.555489,,,,UP
0.425822,5.0,,0.091389,0.56144,,,,UP
0.425822,5.0,,,,,,,UP
,,,,,,0.422915,0.414912,UP
,,,,,,,,DOWN
,,,0.067491,,,,,DOWN
,,,,,,,,DOWN
0.425822,,,,0.529753,,,,DOWN
,,,,,0.003467,0.422915,0.414912,UP
,,,,,,,,DOWN
,,0.617021,,,,,,UP
,5.0,0.638298,,,,,,UP
,,,,,,,,UP
0.425822,,,,,,,,UP
0.425822,,,,,,,,UP
,,,0.093071,,,,,UP
,,0.744681,,,0.003467,,,UP
,,,,,,,,UP
,,,,0.396162,0.003467,,0.414912,UP
,,,,,,,,UP
,,,0.090068,,,,,UP
,,,,,,,,UP
,,,,,,,,UP
,,,,,,,,UP
,,0.914894,,,,,,UP
,,,,,0.003467,,0.414912,UP
,,,,0.437667,,,,DOWN
,5.0,0.978723,,,,,,UP
0.425822,,,,,,,,DOWN
0.428919,,,,0.365219,,0.422915,,DOWN
,,,,0.299167,,,,DOWN
,,,,,,,,DOWN
,,0.06383,,,,,,DOWN
0.428919,,,,,,,,DOWN
,,0.106383,,0.130616,,0.422915,0.414912,DOWN
,,,0.073436,0.116781,,,,DOWN
,,,,,,,,DOWN
,,,,0.114252,,,0.414912,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
0.428919,,,,0.160815,,,0.414912,DOWN
0.428919,,,,,,0.422915,,DOWN
,,,,0.253347,,,,DOWN
,,,0.072025,,0.003467,0.422915,,DOWN
,6.0,,,,0.003467,0.422915,,DOWN
,,,,,,,,UP
0.428919,,,,,0.003467,,,UP
,,,,,,0.422915,,UP
0.428919,6.0,,,,0.003467,,,UP
,6.0,,0.087486,,,,,UP
,,,0.086436,,,,,UP
,,,,,,0.422915,,UP
,,,,0.43127,,,,DOWN
,6.0,,,0.431122,,,,UP
,,0.531915,,,,0.422915,,UP
0.428919,6.0,,,0.420262,,,0.414912,UP
0.428919,,,,,,,,UP
,,0.595745,,,,,0.414912,UP
,,,,0.41922,,,,UP
,,0.638298,,,,,,UP
,,,,,,,,UP
0.428919,,0.680851,,0.411187,,,,UP
,,,,,,,,UP
,6.0,,,0.419667,,,,UP
,,,,,,,,UP
,,,0.089078,,,,,UP
,,,,,0.003467,,,UP
,,,0.090879,,,,0.414912,UP
,,,,,,,,UP
,,0.851064,,,,,0.414912,UP
,,,,,,,0.414912,DOWN
,,0.893617,,,,,,UP
,6.0,,,0.342755,0.003467,,,DOWN
,,,,,0.003467,,0.414912,DOWN
,6.0,,,,0.003467,,,DOWN
,,,0.056593,,,,,DOWN
,,,,,,0.422915,,DOWN
,,,,,,0.422915,,DOWN
,,,,,,,,DOWN
,7.0,,,,,,,DOWN
,,,0.055242,,,,,DOWN
,,,,,,,0.414912,DOWN
,,,0.055242,,,,0.414912,DOWN
,,,,,,,0.414912,DOWN
,,0.148936,,,0.003467,,,DOWN
,,0.170213,,,,,,DOWN
,,,0.068242,,,,,DOWN
,,,,0.092383,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
0.428963,,,,,,0.422915,0.414912,DOWN
,,,,,,,,DOWN
,,0.319149,,,,,,UP
0.428963,,,,,,,,UP
,7.0,,0.076348,,,,,DOWN
,7.0,0.382979,,,,0.422915,,UP
,,,,,,,,DOWN
,,,,0.346623,0.003467,,,UP
0.428963,,,,,0.003467,,,DOWN
0.428963,,0.468085,0.076258,,0.003467,,,UP
,7.0,,,,,,,UP
,,0.510638,,,,,,DOWN
0.428963,,,,0.325796,,,0.414912,DOWN
,,0.553191,,,,,,DOWN
0.428963,,,,,,,,DOWN
,,,0.058034,0.299762,,0.422915,0.414912,DOWN
,,0.617021,,,,,,DOWN
0.428963,,,,0.29396,,,0.414912,DOWN
,,,,,,0.422915,,DOWN
,,,,,,,,DOWN
,,0.702128,,0.313895,,0.422915,,DOWN
,,,,,,,0.414912,DOWN
,,,,,0.003467,,,DOWN
,,0.765957,0.058034,,0.003467,,0.414912,DOWN
,,,,,,,0.414912,DOWN
,7.0,,0.06611,,,,,DOWN
,,,,,,,,DOWN
,,,0.058034,,,,,DOWN
,,,,,,,,DOWN
,,,,0.306605,,0.422915,,DOWN
,,,,,,,0.414912,DOWN
,,0.93617,,0.317614,,,,DOWN
,7.0,,,0.292026,,,,DOWN
,,,,0.279679,,,,DOWN
,,,,,0.003467,,,DOWN
,,,,0.235644,,,,DOWN
0.429008,,0.021277,,,,,,DOWN
,1.0,0.042553,,,0.003467,0.422915,0.414912,DOWN
,1.0,0.06383,,0.136269,,,0.414912,DOWN
,1.0,0.085106,,0.115144,0.003467,,0.414912,DOWN
,,,,,,0.422915,,DOWN
,,,,0.109938,,,,DOWN
,,,,,,,,DOWN
,,0.170213,,,,,,DOWN
0.429008,1.0,,,,,,,UP
,,,,,,0.422915,0.414912,UP
,,0.234043,,,0.003467,,,UP
,,,,,,,,UP
,,0.276596,,,,0.422915,0.414912,UP
,,0.297872,,,,0.422915,,UP
,,,0.090068,,,,,UP
,,,,,0.003467,,,UP
,,,,0.531538,,,0.414912,UP
,,,0.09181,,0.003467,,,UP
,,,0.096073,,,,0.414912,UP
,1.0,,,0.529902,,0.422915,,UP
,,0.446809,,,,,,UP
,,,,,,,0.414912,UP
,,,,,0.003467,,,UP
0.429008,,,,,,,,UP
,,,0.089588,,,0.422915,,UP
,,,,,,,,UP
,,,0.090068,0.52053,,,,UP
,1.0,,0.09181,0.521125,,,,UP
0.429008,,,,,,,,UP
,,0.638298,,,,,,UP
,,,0.090068,,,0.422915,,UP
0.429008,,,,0.500298,,,,UP
,,,0.09181,,,,,UP
,,,,,,,,UP
,,,,0.43618,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,1.0,,,,,,,DOWN
,1.0,,,,,,,UP
,,,0.077489,,,,,UP
,,,,,,,,DOWN
,1.0,,,0.390509,,,,UP
,1.0,,,,,,0.414912,UP
,,,0.090068,,,0.422915,0.414912,UP
,,,,,,0.422915,,UP
,,,0.082983,,,,,UP
,,1.0,,,0.003467,,,UP
0.429052,,,,,,,,DOWN
,,,,,,,,DOWN
,,0.042553,,,0.003467,0.422915,,DOWN
,,,,,,,,DOWN
0.429052,,,,,,,,DOWN
0.429052,,,,,0.003467,0.422915,,DOWN
0.429052,,,,0.128831,,,,DOWN
,,,,0.137608,0.003467,,,DOWN
,,,,,,,,DOWN
0.429052,,,,,,,0.414912,DOWN
,,0.212766,,,0.003467,,,DOWN
,,,0.077369,,,,,DOWN
0.429052,,,,,,0.422915,,UP
,,0.276596,,,,,,DOWN
,,,,,,,,DOWN
,,,0.089408,,0.003467,,,UP
,2.0,,,,,0.422915,,UP
0.429052,,,,,,,,UP
0.429052,,,,,0.003467,,,UP
,2.0,,,0.509967,0.003467,,,UP
0.429052,,0.425532,0.096073,,,,,UP
0.429052,2.0,,,,,,,UP
,,,,,0.003467,,,UP
0.429052,2.0,,,,,,,UP
0.429052,,,,,0.003467,,,UP
,,,,,,,0.414912,UP
,,,,,,,0.414912,UP
,,,,,,0.422915,,UP
,,,,,0.003467,,,UP
,,,0.100546,,,,,UP
,,,0.100546,,,0.422915,,UP
,2.0,,,,,,0.414912,UP
,,0.680851,,,,,,UP
,,,,0.488099,,,,DOWN
,2.0,0.723404,,,,0.422915,,DOWN
,,,,,,0.422915,,DOWN
,,,,,,,,DOWN
,,0.787234,,,0.003467,,,DOWN
0.429052,,,,,,0.422915,,DOWN
,,,,,,,,DOWN
,,,0.058034,,,,0.414912,DOWN
,,,,,,,0.414912,DOWN
0.429052,2.0,,0.075387,,,,,DOWN
,2.0,,0.075387,,,,,DOWN
,,,,,0.003467,,,UP
0.429052,,,,,0.003467,,,UP
0.429052,,,0.080101,,,,,UP
0.429052,2.0,,,0.371467,0.003467,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,0.229694,,0.422915,,DOWN
,3.0,,,,,,,DOWN
,,,,,,,,DOWN
0.429096,,,,,,,,DOWN
,,,,,,0.422915,,DOWN
,,,,,,,0.414912,DOWN
,,,,,,,,DOWN
0.429096,3.0,,,,,0.422915,0.414912,UP
0.429096,,,,,,0.422915,,UP
,,,,,0.003467,,0.414912,UP
,,,,0.37712,,,0.414912,UP
,3.0,,,0.422345,0.003467,,,DOWN
0.429096,,,0.059265,,,,0.414912,DOWN
,,,,0.441238,,0.422915,,DOWN
,,,,,,,,UP
,3.0,,,,,,0.414912,UP
,,,,,,,,UP
0.429096,,,0.085655,,,,,UP
,,,,,,,,UP
,3.0,,0.0916,0.519786,,,,UP
0.429096,3.0,,0.085655,,,0.422915,0.414912,UP
,,0.489362,0.089408,,,0.422915,,UP
,,,,0.541059,,,,UP
,,0.531915,,,0.003467,,,UP
,3.0,,,,,0.422915,,UP
,,,,0.537043,0.003467,,,UP
,,0.595745,,,,,,UP
,,0.617021,,,0.003467,,,UP
0.429096,,,,,,,,UP
,,,,,,,,UP
,,,0.096854,,,,,UP
,,,0.0916,,,,,UP
,,0.723404,0.085655,,,,,UP
0.429096,3.0,0.744681,,,,0.422915,0.414912,DOWN
,,0.765957,,0.421749,0.003467,,,DOWN
,,,,,,,,DOWN
,3.0,,,0.425469,0.003467,,,DOWN
,,0.829787,,,0.003467,,,DOWN
,,0.851064,,,,,,UP
,,,,0.372954,0.003467,,,DOWN
,,,,,,,,UP
,,,,,,,,UP
0.429096,,,0.087066,,,0.422915,,UP
,,,,,,,,UP
,,,,,,,,UP
,,1.0,,,,0.422915,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
0.42914,,,,,,0.422915,,DOWN
,,,,0.195329,,,,DOWN
,,,,0.156352,,,,DOWN
0.42914,,,,,,,0.414912,DOWN
,,,0.055242,,,,,DOWN
,,0.148936,,,,0.422915,,DOWN
,4.0,0.170213,,0.158137,0.003467,0.422915,,DOWN
,,,,,,,,DOWN
,,,,0.271645,0.003467,,0.414912,DOWN
,4.0,0.234043,,0.357334,,0.422915,,DOWN
,4.0,,,0.375483,,,,UP
,,,,,,,,DOWN
,,,,0.458494,,0.422915,,DOWN
,,,0.076588,,,,,DOWN
,4.0,,,,,,,UP
,,,0.093161,,,,,UP
,4.0,,,0.563969,0.003467,0.422915,,UP
,,,,,,,,DOWN
0.42914,,,0.073106,,,,0.414912,DOWN
,,,,,,,,UP
,,,,,,,,DOWN
,4.0,,,0.584499,0.003467,,,UP
,,,,,0.003467,,,UP
0.42914,,0.531915,,,,,0.414912,UP
0.42914,,0.553191,,,,,,UP
0.42914,,,,,,,0.414912,UP
,,,,,,0.422915,,UP
0.42914,,,,0.619607,0.003467,,,UP
,,0.638298,,,0.003467,,,UP
,,,0.093161,,,,,UP
0.42914,,,,0.608896,,,0.414912,UP
,,,,,,,0.414912,UP
,,,0.083974,,,,,UP
0.42914,4.0,0.744681,,0.546266,,,,UP
,,0.765957,,,,0.422915,0.414912,UP
,,,,,0.003467,,,UP
,,,,,0.003467,,,UP
,,,0.093161,,0.003467,,,UP
0.42914,,,,,,,,UP
,4.0,,,,,,0.414912,UP
,,0.893617,0.093161,,,0.422915,,UP
,4.0,,,,0.003467,,,UP
,,0.93617,,,,,,UP
0.42914,,,,,,,,UP
0.42914,,,,0.433948,,0.422915,,UP
,,,,,,0.422915,,UP
,5.0,,,,,,,DOWN
,,,,,0.003467,,,DOWN
,,0.042553,,,,,0.414912,DOWN
,,,0.056593,0.220173,,,0.414912,DOWN
,,,0.056593,0.183279,,,,DOWN
,,,,,0.003467,,,DOWN
,,,,,,,,DOWN
,,0.148936,,,,,,DOWN
,,,,,0.003467,,,DOWN
,5.0,0.191489,,0.227611,,,,DOWN
,,0.212766,,,,,,DOWN
,,0.234043,0.080101,,,0.422915,,UP
,,0.255319,0.080581,,,,,UP
,,,,,,,,UP
,,,,,,0.422915,,UP
0.429185,,0.319149,,0.53853,,0.422915,,UP
,,,,,,,,UP
,,,0.098925,,,,,UP
,,0.382979,,,,,,UP
,,,,,,,,UP
,5.0,0.425532,,0.608152,,,0.414912,UP
0.429185,,,,0.60964,,,,UP
,,,,0.605326,,,,UP
,,,,,,0.422915,,UP
,,,,,,,0.414912,UP
,,,,,,,0.414912,UP
,,,,,,,,UP
,,,,0.613805,0.003467,,,UP
,,,0.096073,,,,0.414912,UP
,5.0,,,,,,,UP
0.429185,,,,,,0.422915,0.414912,UP
,5.0,,,,,,0.414912,UP
,,,,,,,,UP
,,,,0.594168,0.003467,0.422915,,UP
0.429185,,,,,,,,DOWN
,,,0.073256,,0.003467,,,DOWN
,,,,,,,,DOWN
,,,0.076918,,,,,DOWN
0.429185,5.0,,,,0.003467,,0.414912,DOWN
,,,,0.465189,0.003467,,,UP
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,0.42889,0.003467,,,DOWN
,5.0,0.914894,,,,,0.414912,DOWN
,,,,,,,,DOWN
0.429185,,,,0.449717,,,0.414912,DOWN
,,,0.070914,0.384707,,,,DOWN
,,,,,,,0.414912,DOWN
,,,,,0.003467,,,DOWN
,,,,0.299464,0.003467,,0.414912,DOWN
,,0.042553,0.055242,,0.003467,,,DOWN
,,,,,0.003467,0.422915,,DOWN
,,0.085106,,,,,,DOWN
,,0.106383,,,,,,DOWN
,,0.12766,,,0.003467,,,DOWN
,,,,,0.003467,,,DOWN
,,,0.055242,0.133294,,,0.414912,DOWN
,6.0,,,0.137608,,,,DOWN
0.429229,6.0,,,,0.003467,,,DOWN
,,0.234043,,,,,,DOWN
,,,0.056593,,,0.422915,,DOWN
,,0.276596,,,,,,DOWN
0.429229,,,0.081122,,,,,UP
,6.0,0.319149,,,,,,DOWN
,,,,,,,,DOWN
,,0.361702,0.067551,,0.003467,,,DOWN
,,0.382979,,,0.003467,,,DOWN
,6.0,,,,,0.422915,,DOWN
0.429229,6.0,,,0.455519,0.003467,0.422915,,DOWN
,6.0,,,,,,,DOWN
,,0.468085,,,,,,DOWN
,,,,,,,,UP
0.429229,6.0,,0.077369,,,0.422915,,UP
,6.0,,,,,,,UP
,6.0,,,,,0.422915,,UP
,6.0,,,,,0.422915,,UP
,,,,0.457453,,,,UP
,,,,,,,,UP
,,,,0.45537,,0.422915,,UP
,6.0,,,0.462214,,,,UP
,,0.680851,0.090969,0.444064,,,,UP
,,,,,,,,UP
,,,,,,,,UP
,,0.744681,,,,,,UP
0.429229,6.0,,,,,,0.414912,UP
,,0.787234,0.085655,,,0.422915,,UP
0.429229,,,,,,,,UP
,,,,,,0.422915,,UP
,6.0,,,,,,,UP
,,0.87234,,,,,,UP
,,,,,,0.422915,,UP
,,,,,,,,UP
,,,0.077369,,,,,UP
,6.0,,,,,0.422915,,UP
,6.0,,,,,,,DOWN
0.429229,,1.0,,,0.003467,0.422915,,DOWN
,7.0,,,,,0.422915,0.414912,DOWN
,7.0,,,0.192502,,,,DOWN
0.429273,,,,,,,,DOWN
,,,,,,,0.414912,DOWN
,,,,,0.003467,0.422915,,DOWN
0.429273,,,,,0.003467,0.422915,0.414912,DOWN
0.429273,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,0.098334,,,,DOWN
,,,,,,0.422915,,DOWN
,7.0,,0.067551,,,0.422915,,DOWN
,,,,0.141029,,0.422915,,UP
,7.0,0.276596,,,,0.422915,,UP
,,,,0.229991,,,,UP
,,,,,0.003467,,0.414912,UP
,7.0,0.340426,,,,,,UP
,7.0,,,,,,,UP
,,,,0.402112,,0.422915,,UP
,,,,,,,,UP
,7.0,,,,,,0.414912,UP
,,,,,,,0.414912,UP
,,,,,,,,UP
,,0.489362,,0.458494,,,,UP
,,,,,,,,UP
,,,,,,,0.414912,UP
,,0.553191,,,,0.422915,0.414912,UP
0.429273,7.0,,,,,,,UP
0.429273,7.0,,0.100546,,,,,UP
,,,,,,,0.414912,UP
,,,0.102948,,0.003467,,0.414912,UP
,,,,,,0.422915,,UP
,,,,,,0.422915,,UP
,7.0,,0.100546,0.474115,,0.422915,,UP
,,0.723404,,,,,,UP
,,,0.102948,,,,0.414912,UP
,,0.765957,,,,,,UP
,,,0.106761,,,,,UP
,,,,0.506843,0.003467,,,UP
,,,0.10514,,,,,UP
0.429273,,0.851064,,,0.003467,,,UP
,,0.87234,,0.445403,,,,UP
0.429273,,0.893617,,,,,,UP
,7.0,,0.090969,,0.003467,,,UP
,,,0.090969,0.41803,,0.422915,,UP
,,,,,,,,DOWN
0.429273,,,0.075387,,,,,DOWN
,,,,0.296489,,0.422915,,DOWN
,,,,,,,,DOWN
,,0.021277,,,,,0.414912,DOWN
,,0.042553,0.056593,,0.003467,,,DOWN
,,0.06383,,,0.003467,,,DOWN
0.429317,,,,0.161113,,,,DOWN
0.429317,,,,,,,,DOWN
,1.0,,,,0.003467,,0.414912,DOWN
,,,,0.165724,0.003467,0.422915,,DOWN
,,,0.074577,,,0.422915,,DOWN
,,,0.077219,,,,,DOWN
,1.0,,,,,,,DOWN
,,,,,,,,DOWN
,1.0,0.255319,,,,,,DOWN
0.429317,1.0,,,0.492562,,,,DOWN
,,,0.093671,,,,0.414912,UP
0.429317,,,,0.569176,,,,UP
,,,,,,,,UP
0.429317,1.0,,,,,,,UP
,1.0,,,,,,,UP
,,,,,,,,UP
0.429317,1.0,,,,,,,UP
,1.0,,,0.697263,,,,UP
,,,,,0.003467,0.422915,,UP
0.429317,,0.489362,0.10508,,0.003467,,0.414912,UP
0.429317,,,,,,,,UP
0.429317,1.0,0.531915,,0.681642,,,0.414912,UP
,,,,,,,,UP
,,,,,,0.422915,,UP
,,,,,0.003467,,,UP
0.429317,,,,,,,,UP
,,0.638298,,0.632104,,,,DOWN
,,,0.093671,,,,,UP
,,0.680851,,0.61321,0.003467,,,UP
,1.0,,,,,,,DOWN
,,,,0.543291,0.003467,,,DOWN
,,,,,0.003467,,,DOWN
,,,,0.472478,,,,DOWN
0.429317,,,,,0.003467,,0.414912,DOWN
0.429317,1.0,,0.077219,,,,,DOWN
,1.0,,0.070914,,,0.422915,,DOWN
0.429317,,,,,,,0.414912,DOWN
,1.0,,,,,,,DOWN
0.429317,,,,,,,0.414912,DOWN
,,,,,,,,DOWN
,,0.93617,,,,0.422915,,DOWN
,1.0,,,0.428444,,,,DOWN
,,,,,,,0.414912,DOWN
,,,,,,,,DOWN
0.429362,2.0,,0.058034,,,0.422915,0.414912,DOWN
,2.0,,0.056593,,,0.422915,,DOWN
,,,,,,,,DOWN
,,,,,0.003467,0.422915,,DOWN
,,,,0.168997,,0.422915,,DOWN
,2.0,0.106383,,,,,,DOWN
,,,,,0.003467,,0.414912,DOWN
,,0.148936,,,,,,DOWN
0.429362,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,0.003467,,,DOWN
,,0.234043,,,,,,DOWN
,,0.255319,,,,0.422915,,DOWN
,,0.276596,0.080791,,0.003467,,,DOWN
0.429362,,0.297872,,,,,,DOWN
,2.0,,,,,,,DOWN
,,,,0.570515,,,,UP
,,,,,,0.422915,,UP
0.429362,2.0,,,,,,,UP
,,,,0.562184,,,,UP
0.429362,,,,,,,,UP
,,,,,,,,UP
,,,,,,,,UP
0.429362,,,,,,,,UP
,,,0.077519,,,,,DOWN
0.429362,,,0.077519,0.547307,0.003467,,,DOWN
0.429362,2.0,,0.074577,,,,0.414912,DOWN
,,,,0.53734,0.003467,0.422915,,DOWN
,2.0,,0.070043,,,,,DOWN
0.429362,,,0.070043,,,,,DOWN
0.429362,,,,0.543291,,,,UP
,,,0.077519,,,,,UP
,2.0,,,0.53258,,0.422915,,UP
,,,,,,,,DOWN
,2.0,,,,,,,DOWN
,2.0,,,,,,,DOWN
0.429362,,,0.059265,0.445998,,,,DOWN
,2.0,0.787234,,,0.003467,,,DOWN
,,0.808511,,,,,,DOWN
,,,0.059265,,0.003467,,,DOWN
,2.0,0.851064,,,0.003467,,0.414912,DOWN
,,,,,0.003467,,,DOWN
,2.0,,,,0.003467,0.422915,,DOWN
,,,,,,,0.414912,DOWN
,,0.93617,,,,,,DOWN
,,0.957447,,,,,,DOWN
,,,,,,,0.414912,DOWN
0.429362,2.0,,,,0.003467,,,DOWN
,3.0,,,,0.003467,,,DOWN
,,,,,,,,DOWN
,,,0.056593,,,0.422915,,DOWN
,,,,,,,0.414912,DOWN
,,,,0.18194,,,,DOWN
,,,,,,,0.414912,DOWN
,,,,0.158286,,0.422915,,DOWN
,,,,,,,,DOWN
,,0.170213,0.067041,,,,,DOWN
,,,,0.223148,,,,UP
,3.0,0.212766,,,,,,UP
,,0.234043,,,,,,UP
,,,,,,0.422915,,UP
0.429406,,,,0.487801,,,,UP
,,0.297872,0.073556,,,,,UP
0.429406,,0.319149,,,,,,UP
,,,0.088237,,,,0.414912,UP
,3.0,,0.088237,,,,,UP
,,,,,,0.422915,0.414912,UP
0.429406,,,0.077219,0.536299,,0.422915,,UP
0.429406,,,0.077219,,,0.422915,0.414912,UP
,,,,,,0.422915,0.414912,UP
,,0.468085,,,0.003467,,,UP
,,0.489362,,,,,,UP
,,0.510638,,0.529158,,,0.414912,UP
0.429406,3.0,,0.073556,0.533472,,0.422915,,UP
,,,,,,0.422915,,UP
,,,,0.509223,,,,UP
,,0.595745,0.058364,,,,,DOWN
,,0.617021,,,0.003467,0.422915,,UP
,,,,,0.003467,,,UP
,,0.659574,0.073556,,,0.422915,0.414912,UP
0.429406,,,,,,,,UP
,,,,,,0.422915,,DOWN
,,0.723404,,,0.003467,,,DOWN
