V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,class
,5.554,,,,1.0,0.0,,,,,,,,10.694,,1.02,,0.0,,0.0,,,,,0.0,2.315,,,,,,0.0,,0.0,,2.893,,8.803,0.0,0.0,1
5.332,,,,,,,35.9,1.0,,,-2.172,,,10.694,21.0,1.032,1.133,0.0,,0.0,,0.0,,,,2.315,,0.0,33.28,2.891,0.0,0.0,0.0,1.0,3.529,,,,0.0,,1
,,,0.0,0.0,,0.0,33.3,,,,,,1.371,10.236,5.0,0.993,1.139,,,0.0,1.22,,0.0,0.0,0.0,,,,,,,,,,3.578,,0.0,,,0.0,1
4.414,,,0.0,,,,,,,0.0,-0.741,3.059,,,1.0,,,,,,1.195,0.0,0.0,,0.0,,0.149,,,,,0.0,,0.0,,,0.0,,0.0,,1
,4.373,3.0,,,1.0,,,,,0.0,,3.438,,,0.0,,1.135,0.0,,,1.244,,,,,,,0.0,9.625,,,0.0,,,,,0.0,9.0,,,1
5.35,,0.0,,,2.0,,29.4,,4.0,,-0.443,3.468,,,,1.004,1.147,,,,,,,0.0,,2.288,,0.0,11.395,,,,,2.0,3.56,,,8.234,,,1
,,4.0,0.0,,,,32.3,,8.0,,,5.191,4.189,11.504,24.0,,,,,,1.218,,,0.0,,,0.0,,,7.261,0.0,,0.0,,3.663,1.938,0.0,9.972,,,1
,4.2076,0.0,0.0,0.0,1.0,,,3.0,,,,3.262,,,,,,,0.0,,1.185,,0.0,0.0,,2.244,,0.0,21.759,,0.0,0.0,0.0,0.0,,2.871,,,0.0,,1
4.0,,,0.0,,,,,,,0.0,,,,8.318,,1.005,,0.0,,,1.288,,0.0,,,1.732,,,,1.0,,0.0,0.0,0.0,,3.056,0.0,8.637,,0.0,1
,4.6435,0.0,0.0,0.0,1.0,,,,,0.0,,3.329,,,5.0,1.014,1.149,0.0,,0.0,,,0.0,,0.0,2.165,,,,3.506,,,,0.0,,2.646,,,,0.0,1
4.343,,,1.0,1.0,,,23.5,,,,1.101,3.126,1.5,9.309,,,,,,,,0.0,,0.0,,2.0,-0.083,,0.0,,,,4.0,3.0,3.859,,3.0,,,0.0,1
4.414,4.3883,0.0,,,,0.0,9.1,,,,,,1.379,9.222,,,1.219,,0.0,,1.074,,,0.0,0.0,,0.171,,,2.133,0.0,0.0,,4.0,3.689,,4.0,8.139,,,1
4.17,3.1822,,0.0,0.0,,,20.0,,,,,2.959,0.971,,0.0,1.002,1.117,,,,,,,0.0,0.0,,,,,1.542,,0.0,,,4.016,,,,0.0,,1
5.262,4.7497,,0.0,0.0,0.0,,,,,,,,,10.2,9.0,1.051,1.143,,,0.0,1.207,,,,0.0,2.25,,0.0,11.647,,,0.0,,0.0,,,,,0.0,3.0,1
,,,0.0,,,,26.3,,,,,,,10.651,10.0,,1.131,0.0,,,1.244,,,,,,,,,,,0.0,0.0,0.0,4.823,2.709,,,,,1
,4.4911,1.0,0.0,0.0,0.0,0.0,,,4.0,,0.0,3.904,,,10.0,,1.143,0.0,,0.0,1.181,0.0,,0.0,,2.242,,0.0,,5.313,,0.0,,,,,,9.217,0.0,,1
,,,0.0,,,,26.7,,,0.0,0.0,,,,,,1.141,0.0,,1.0,,0.0,0.0,,,,-0.08,0.0,0.0,1.411,,,,,4.26,,0.0,8.986,0.0,3.0,1
,,1.0,,0.0,0.0,0.0,27.7,,,6.0,2.593,,,,6.0,0.993,,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,4.075,2.185,3.0,,,0.0,1
,,1.0,,,,,24.3,,,1.0,,,1.95,,,0.989,,,0.0,,1.225,,,,,2.292,-0.002,0.0,,2.105,0.0,0.0,1.0,2.0,,,1.0,8.583,,0.0,1
,4.066,,,,1.0,0.0,,,2.0,,0.0,,1.392,10.053,6.0,,1.136,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,,,,0.0,2.0,,,,12.258,0.0,,1
,,,,0.0,,,,,,,,,,,0.0,0.998,,,,0.0,,0.0,0.0,,,2.053,0.044,,,2.244,,,3.0,2.0,,,,7.315,,,1
5.098,3.6085,0.0,,0.0,,,27.3,,2.0,,,2.876,,,,0.993,,,0.0,0.0,,,,,,,-0.077,,,,,0.0,,,,2.469,,,0.0,0.0,1
,4.1685,,,,,0.0,,,2.0,,,,,,8.0,,1.148,0.0,0.0,,,,,,0.0,,,0.0,,,,0.0,,,,,0.0,7.704,,,1
,4.3332,,0.0,0.0,,0.0,,4.0,3.0,,,,1.436,,,,,,,0.0,1.138,,0.0,0.0,0.0,,,,10.143,,0.0,0.0,,0.0,,,,7.893,,,1
,4.2358,1.0,0.0,,0.0,,,4.0,,,,4.697,3.066,10.673,5.0,,,0.0,,,,,,0.0,,,0.0,,,,,0.0,,,10.323,1.818,,,,,1
,4.467,1.0,,2.0,,0.0,,,3.0,11.0,,3.766,,,9.0,,1.152,0.0,,,,0.0,,0.0,0.0,2.267,0.0,,0.0,4.692,,,1.0,,4.029,,,8.883,,,1
,2.9284,0.0,,,,,40.7,,,,,,1.455,,,,1.123,,,,1.279,1.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,3.641,,,8.128,,0.0,1
,,,,,0.0,,46.7,0.0,2.0,,,,,,,1.042,1.107,,0.0,,1.268,1.0,0.0,,0.0,,,,,,,1.0,0.0,1.0,,3.011,0.0,8.671,0.0,,1
,1.8876,,0.0,4.0,0.0,,,2.0,,7.0,,,,,0.0,0.974,,0.0,,0.0,1.269,2.0,0.0,0.0,1.0,2.283,,0.0,,,,,8.0,,,1.856,,,,0.0,1
,,0.0,,,,,,,,3.0,,,,9.579,,,1.127,,,,1.287,1.0,,,,,0.043,,0.0,,0.0,1.0,,,,2.167,,,,,1
,3.0804,,,1.0,,,,1.0,,2.0,0.0,2.984,,,,0.979,,,0.0,0.0,1.282,1.0,,0.0,0.0,,,,0.0,1.14,0.0,1.0,,,3.627,,1.0,7.954,,,1
4.835,2.8214,,,,,,,2.0,2.0,,,,,,3.0,,,0.0,,,1.261,,0.0,0.0,0.0,,,0.0,,,,1.0,,1.0,,2.619,,8.55,,0.0,1
,3.0136,,,,0.0,3.0,,1.0,,,,,1.662,,,,1.121,0.0,0.0,,,,0.0,,0.0,,-0.002,,,,,3.0,3.0,1.0,4.05,,,9.03,0.0,2.0,1
4.883,,0.0,,,,3.0,,3.0,,4.0,,,,,,,,0.0,,0.0,,1.0,0.0,,,,,,,3.288,0.0,,,,,,,8.63,0.0,0.0,1
4.522,2.3963,,0.0,,,1.0,36.0,,,2.0,,,1.887,,,0.98,,,0.0,0.0,1.231,1.0,,0.0,0.0,,-0.007,0.0,0.0,,,,,,,,,8.005,,0.0,1
,,,,3.0,,,,,4.0,6.0,0.0,3.583,1.23,10.309,,,,0.0,2.0,0.0,,,,0.0,,2.338,,,41.057,1.873,0.0,3.0,,2.0,3.938,3.615,,,,0.0,1
,4.1216,,0.0,9.0,,,,,4.0,,,4.091,,,,1.057,1.171,0.0,2.0,,,,,,0.0,2.479,0.0,,,,0.0,3.0,,0.0,4.004,,3.0,9.257,0.0,,1
,,0.0,,1.0,,,42.9,0.0,,2.0,,,1.187,9.642,4.0,1.037,,0.0,1.0,0.0,1.241,,,,0.0,,-0.027,0.0,,1.659,,,,,,,1.0,,0.0,,1
,,,0.0,1.0,,,,,,2.0,,,,10.122,,,1.117,,1.0,,,1.0,,,,,-0.008,,,,,,,,4.106,,1.0,,0.0,2.0,1
4.965,3.6476,,,1.0,0.0,,42.9,,2.0,,0.0,,,,4.0,,,0.0,,,1.295,,,,0.0,,,0.0,,,,,,0.0,4.054,,1.0,,0.0,,1
4.675,,,0.0,0.0,,,52.2,,,,,,,,4.0,0.989,1.099,,,,,,,,,2.236,0.001,,,,0.0,,,,,,0.0,8.488,,,1
4.562,3.17,0.0,0.0,1.0,0.0,,40.0,,,,0.0,,0.875,9.54,,1.005,1.13,0.0,,0.0,,1.0,,0.0,,2.17,,0.0,,1.14,0.0,,2.0,3.0,,,1.0,7.986,0.0,,1
4.687,,0.0,,,,,,2.0,,2.0,-0.066,,1.604,,,,,,0.0,,1.229,,0.0,,,2.242,,,,,,,,,,2.423,,,,0.0,1
,3.3837,,,1.0,,2.0,40.0,0.0,,,0.0,,,,,1.057,,,1.0,,1.212,,0.0,,0.0,,,0.0,,1.74,,,2.0,1.0,3.834,3.333,1.0,,0.0,,1
,,,,3.0,0.0,,,,,,,,,,,1.137,,0.0,,0.0,,1.0,,,,,0.0,,,1.526,0.0,4.0,6.0,1.0,4.018,,,,,0.0,1
,,,,,,3.0,,,,0.0,,,,9.833,2.0,1.048,1.103,,0.0,,,1.0,,1.0,,,-0.026,0.0,,1.06,,3.0,,1.0,3.999,,,8.87,0.0,2.0,1
,,,,,,4.0,37.5,,4.0,3.0,,3.891,1.886,,7.0,,1.131,,0.0,0.0,1.23,,0.0,1.0,,2.366,,,,,,,,,3.96,,,,,,1
,,,,0.0,,,46.2,,,0.0,,,,,,1.098,1.095,0.0,,0.0,1.344,1.0,,1.0,,,-0.008,,,,,5.0,,1.0,4.216,,,9.376,0.0,,1
5.26,,5.0,,0.0,,,37.5,,2.0,0.0,-0.416,,,,,,1.124,,0.0,0.0,,1.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,1
,3.2512,,,0.0,0.0,2.0,,,,,0.0,,1.187,9.668,2.0,1.022,,0.0,0.0,,1.321,1.0,0.0,1.0,,2.222,-0.026,,,1.358,,,,0.0,3.911,2.716,,,0.0,,1
4.543,,,,,,1.0,,,1.0,,0.078,,1.705,9.722,1.0,,1.109,,,0.0,1.296,,0.0,,,,,0.0,,2.905,0.0,0.0,,,,,0.0,,,,1
5.072,2.2317,,,,,2.0,35.4,,4.0,,,4.429,3.61,,,,1.134,,,0.0,,1.0,0.0,,,,0.0,0.0,,10.844,,,,0.0,,,0.0,9.08,,,1
,,,,0.0,,2.0,40.7,,2.0,0.0,,,1.23,,,0.994,,0.0,0.0,0.0,,,,,0.0,,,,,2.215,,,,,3.743,2.558,0.0,,,,1
,,,0.0,,1.0,1.0,39.3,,3.0,,-0.472,3.533,1.876,,,1.006,1.126,,,,,,,0.0,0.0,2.248,,0.0,,,,,,,3.678,2.47,,8.491,0.0,,1
,,,0.0,2.0,,,41.2,0.0,4.0,2.0,-1.168,,,,8.0,1.069,1.127,,1.0,,,,,0.0,,,,,,2.011,0.0,1.0,,1.0,3.857,,1.0,,,,1
,,0.0,0.0,,2.0,4.0,,7.0,,,-0.117,4.423,,,8.0,,,,0.0,0.0,1.225,,0.0,,,,,,,,0.0,1.0,,1.0,,,0.0,9.163,,0.0,1
4.828,3.3085,,,,0.0,,,0.0,,4.0,0.0,,,,0.0,1.006,,,0.0,,,1.0,,,0.0,,,,,,0.0,0.0,,0.0,,2.833,,,,0.0,1
4.914,,,,,0.0,3.0,,,3.0,,,,1.426,,,,,0.0,,0.0,1.232,,0.0,,0.0,,0.0,0.0,12.142,,0.0,,7.0,,,2.462,2.0,,0.0,,1
4.0,,,,,,,33.3,,0.0,,,3.22,,,0.0,0.961,1.138,,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,3.009,,0.0,7.439,,,1
4.732,2.8489,3.0,,,0.0,,,0.0,0.0,,0.0,3.549,,,0.0,,,,,,,,,1.0,,2.194,,,0.0,,,,,0.0,,,0.0,,0.0,,1
4.733,,1.0,0.0,,,,,,,0.0,,,2.513,,,0.981,1.125,,,0.0,,2.0,,,,2.259,0.0,,0.0,,0.0,,,,,,,9.225,,0.0,1
,3.2017,2.0,,,,,,,3.0,,0.0,3.817,1.754,,,,1.114,0.0,0.0,0.0,,1.0,,0.0,0.0,2.307,-0.001,,,2.952,0.0,1.0,,,,,,,,0.0,1
,3.1623,,,3.0,,3.0,,,,,-0.121,,,,,1.011,,,,0.0,,,,,,,,0.0,10.696,2.373,,,,,,2.59,2.0,,,,1
,2.7457,6.0,,,0.0,,52.2,0.0,,0.0,,,,,4.0,,,,,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,,13.369,,6.0,1
4.782,,0.0,0.0,,,2.0,,0.0,,,,,1.273,,,,1.129,,0.0,0.0,1.215,,,,,,,0.0,,,,,,2.0,3.708,,,8.322,0.0,0.0,1
,3.2952,,,,,,36.7,,3.0,,,3.598,,,,1.009,,,,0.0,,,,0.0,0.0,,-0.001,,11.03,,0.0,2.0,0.0,1.0,,2.456,1.0,,0.0,,1
,,,,,0.0,,42.4,,2.0,,,,1.113,,,1.013,,,0.0,0.0,,,,1.0,,,,0.0,,,,4.0,,,,2.293,0.0,9.912,0.0,2.0,1
,2.5769,,0.0,,,4.0,47.1,2.0,,,0.0,3.656,1.0,,,0.969,,,0.0,,,,,,,2.384,,,,,0.0,,,,,1.854,,,0.0,,1
,1.7361,,,0.0,,2.0,45.0,0.0,,,,3.753,,10.506,,,1.114,,,0.0,1.29,,,0.0,0.0,,,0.0,,,2.0,0.0,,,3.685,,0.0,8.6,,0.0,1
,,,,0.0,0.0,,,,3.0,,-0.203,,,,9.0,,,,0.0,0.0,,,0.0,0.0,0.0,2.369,0.0,,12.066,2.847,,,,1.0,,2.52,0.0,8.828,,,1
,,1.0,0.0,,0.0,,41.7,,3.0,,,3.784,1.029,10.764,6.0,1.029,1.113,0.0,0.0,,,,,,0.0,2.462,,0.0,,,,2.0,,,,,1.0,9.674,,,1
,2.9948,,,2.0,,5.0,,,4.0,,0.0,,,10.837,9.0,,,,,0.0,,,,0.0,0.0,,,,,,,3.0,2.0,4.0,4.738,3.078,,9.706,,,1
,,,,2.0,,5.0,,,,2.0,,3.843,,,9.0,,1.117,,0.0,,,3.0,0.0,0.0,0.0,,,,,,0.0,3.0,,4.0,4.738,3.078,1.0,,,,1
,,,,,,,,,5.0,,,,0.745,,13.0,,1.112,0.0,,,1.222,,0.0,,,2.404,,,,2.924,0.0,4.0,,4.0,3.881,3.037,,,0.0,,1
,,1.0,0.0,0.0,0.0,0.0,,,2.0,0.0,,3.083,0.917,,4.0,,1.133,,0.0,0.0,,,,,0.0,2.256,,,,,0.0,0.0,,,,2.988,0.0,,,,1
4.802,1.7802,,0.0,5.0,,,,,,4.0,0.0,,0.0,10.46,,,1.113,0.0,,,,,0.0,,,,0.0,,,3.735,,,,,,1.824,2.0,,0.0,,1
4.562,,0.0,1.0,0.0,,,,0.0,,2.0,,3.052,,9.54,,1.062,,1.0,,,,,,,,,,0.0,,,,,4.0,2.0,,3.292,,,0.0,,1
5.062,4.0287,0.0,0.0,,,,,,,27.0,,,,,,,1.162,0.0,,0.0,,1.0,,,0.0,,,,0.0,2.398,0.0,0.0,,0.0,,,,8.939,,,1
4.807,2.7734,,,,,0.0,26.3,,,,1.008,3.352,,,,0.994,,0.0,,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,8.76,0.0,,1
,2.0631,0.0,,,,5.0,,0.0,,4.0,-0.32,,,,,,,0.0,0.0,,,4.0,,0.0,,,,,,,0.0,2.0,,2.0,,2.375,1.0,,0.0,,1
,1.6237,,2.0,,,,,,,,,,0.964,,14.0,1.032,1.124,,0.0,,,,0.0,1.0,0.0,,,0.0,,,0.0,,18.0,2.0,,,,,0.0,,1
3.618,,0.0,0.0,,0.0,,,,,0.0,,2.593,,8.412,,,,,,,1.332,,,,0.0,2.0,,0.0,0.0,,0.0,0.0,,,3.526,,0.0,,,,1
,,,,,0.0,2.0,,0.0,3.0,,,3.772,,10.698,,1.029,1.113,0.0,0.0,,,,,,,,,,23.066,,0.0,,,,,2.728,,,,0.0,1
5.318,,,0.0,,,2.0,36.4,0.0,3.0,0.0,0.0,,0.985,,,,1.107,,0.0,,,,0.0,0.0,,,0.001,,,,0.0,1.0,0.0,,,2.293,,9.538,,0.0,1
,,0.0,0.0,,,4.0,36.2,,,,-1.722,4.217,1.577,11.222,,,1.14,0.0,,,,,,0.0,,2.527,,,,,,,,,3.942,2.846,,9.248,,,1
4.843,2.7944,0.0,0.0,,,,,0.0,,,,3.729,2.297,,7.0,,,0.0,,,1.153,,0.0,,0.0,2.268,0.0,,,4.371,0.0,,0.0,3.0,3.681,2.755,,,0.0,,1
,2.3247,,0.0,0.0,,,27.3,,,,0.0,,,7.853,,,,,,0.0,1.338,,1.0,,0.0,,0.336,,0.0,,0.0,0.0,0.0,,,2.272,0.0,,,,1
,,,,0.0,0.0,,25.0,,,,,3.426,0.918,6.594,0.0,,,,,,,,1.0,0.0,,1.414,0.691,,,,0.0,0.0,,,,2.083,,,,1.0,1
,3.532,,0.0,,,,,,6.0,,-0.794,,3.546,,9.0,0.991,,,0.0,,,,,0.0,,2.291,0.0,,,,,0.0,2.0,6.0,3.519,,1.0,,,,1
,2.8477,,,2.0,,0.0,30.0,2.0,2.0,,,3.21,1.193,,,1.02,,0.0,0.0,,1.174,,0.0,,0.0,2.336,,0.0,,,,0.0,,2.0,,2.9,2.0,,0.0,0.0,1
,3.4085,0.0,,2.0,0.0,,,,2.0,,0.0,,,9.975,,1.015,1.129,0.0,,,,,0.0,,,,,,,1.602,,,,,3.853,,,8.521,,,1
5.418,3.1768,,0.0,,,,,0.0,,,,,,11.151,,,,,,0.0,1.413,,,1.0,,2.532,,0.0,0.0,,,,,,4.361,2.778,0.0,,0.0,,1
3.802,,,,,0.0,,,2.0,,,0.0,,,8.394,,,1.144,,0.0,0.0,1.195,,,0.0,0.0,,0.108,,,,0.0,0.0,0.0,,,,0.0,6.741,0.0,,2
,2.5664,,,,,0.0,,,,0.0,0.0,2.022,0.0,,,1.014,,0.0,,,0.946,1.0,,,0.0,,,,0.0,,,0.0,,0.0,3.119,,,,,0.0,2
,3.0215,,0.0,,0.0,,46.7,1.0,,0.0,,,0.802,9.183,,,1.111,,,0.0,,1.0,0.0,0.0,,2.101,,,,,0.0,0.0,,,,1.952,0.0,,0.0,,2
,,,,,,,28.6,,0.0,2.0,0.0,,2.281,,,0.966,,,0.0,,,,0.0,,0.0,,,,,,0.0,0.0,2.0,1.0,,,1.0,7.078,,0.0,2
5.175,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,,,1.0,,,,7.963,0.0,,2
3.919,3.1183,0.0,,,0.0,,27.6,2.0,,0.0,,,,,,,,,0.0,,1.116,,,,,,0.014,,0.0,,,,,,3.056,,,7.456,,,2
,2.4524,,0.0,0.0,,,,1.0,,,0.0,,1.522,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,3.058,,,6.889,0.0,0.0,2
,3.6783,,,0.0,1.0,0.0,,,2.0,,,,1.299,,2.0,0.998,1.146,0.0,,0.0,1.177,,,0.0,0.0,2.149,-0.078,0.0,10.299,,0.0,,0.0,1.0,,2.927,,,,0.0,2
4.404,3.5332,,0.0,0.0,,,,,,0.0,-0.595,,,9.589,6.0,1.027,1.145,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,3.402,,0.0,,,,2
,,0.0,,0.0,0.0,0.0,,,,,,3.979,3.022,10.432,10.0,0.987,,,,0.0,1.183,,,0.0,,2.156,,0.0,,6.935,,,,,,,0.0,8.631,,0.0,2
,,0.0,,,0.0,,31.6,,3.0,0.0,,,3.249,,4.0,,1.142,,,0.0,1.173,,0.0,,0.0,2.054,,,,,0.0,,0.0,,3.329,2.214,,,,,2
3.975,2.9106,0.0,0.0,1.0,,,33.3,,0.0,,0.0,3.74,,,,,,0.0,,,,,0.0,0.0,,1.978,,,,,0.0,,,,3.24,1.8,,8.146,,,2
,,,,0.0,,,,1.0,,,,3.439,,9.642,0.0,,,,0.0,,1.336,1.0,,,,2.194,-0.025,,,,,0.0,,,,,0.0,,,2.0,2
,,0.0,0.0,0.0,0.0,,,,,,0.0,,1.187,,,1.011,,0.0,,0.0,,1.0,0.0,,,,,,0.0,1.358,0.0,,,,,,0.0,,0.0,0.0,2
,,0.0,0.0,,,,43.8,1.0,1.0,0.0,,,1.125,9.311,,0.991,1.117,,,0.0,1.243,,,,0.0,2.136,,,,,,,,,3.556,,,,,0.0,2
,,0.0,,0.0,,3.0,,0.0,3.0,,0.0,,,,6.0,1.018,,,,0.0,,,,0.0,,,0.004,0.0,,,,2.0,,0.0,,2.583,,8.369,,,2
,,,,0.0,0.0,2.0,44.4,,,0.0,,,1.185,,4.0,,1.116,0.0,0.0,,,,,,,,0.014,0.0,10.312,1.74,0.0,,0.0,,,2.8,0.0,,,0.0,2
4.796,,0.0,0.0,0.0,0.0,2.0,44.4,1.0,,,-0.872,3.239,,,,,,0.0,,,1.248,,,0.0,,,0.014,,,,,0.0,0.0,1.0,3.71,,,8.277,,,2
4.882,,,0.0,0.0,,,,,6.0,,,3.8,,,,1.036,,,,0.0,,,,,0.0,,,,,,0.0,0.0,0.0,,,,0.0,8.711,,0.0,2
,,,0.0,,,,,0.0,,2.0,0.0,3.168,1.187,,,1.014,1.11,,0.0,0.0,,1.0,,0.0,,,,,0.0,,0.0,1.0,,,3.692,,,8.242,,,2
,3.4001,1.0,0.0,,0.0,,,,3.0,,0.0,,,,,,,,,,,,,,0.0,2.311,,0.0,20.999,1.833,0.0,,0.0,,4.735,,,,0.0,,2
,,,0.0,0.0,,,,0.0,,,,,1.261,,4.0,,,0.0,,0.0,1.249,1.0,,,,,0.014,0.0,,,0.0,1.0,0.0,0.0,,2.583,,,,,2
,,,,0.0,0.0,,,,,,,,2.125,10.295,6.0,,1.137,,,,1.199,1.0,,,,2.36,,0.0,,,2.0,0.0,,0.0,,,,,0.0,0.0,2
,,,0.0,0.0,,,33.3,,,0.0,,2.591,0.0,,,,,0.0,,0.0,,,,,1.0,,-0.238,0.0,,0.579,,,,,,,,,,,2
4.414,,0.0,0.0,,0.0,,41.7,,,,0.0,2.899,,,1.0,,,,0.0,,1.239,,0.0,,,,-0.083,,0.0,,0.0,,,,3.589,,,,,,2
,2.4884,0.0,,0.0,,0.0,,,,0.0,,2.57,,,,,1.138,0.0,,,,0.0,0.0,0.0,0.0,1.802,,,,,0.0,,,0.0,2.991,,,,0.0,,2
4.0,2.4305,,,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,3.494,,,0.0,0.979,,,,0.0,,,,,,,-0.48,0.0,0.0,1.0,,0.0,,,,,,11.569,0.0,1.0,2
3.618,2.2408,0.0,,,,,25.0,2.0,0.0,1.0,0.0,2.359,1.522,7.853,,0.97,1.161,,0.0,,1.133,,0.0,0.0,0.0,1.732,0.323,,0.0,2.094,0.0,0.0,,,2.811,,,,,,2
3.966,,0.0,,,,0.0,,,,,,,,9.522,,,1.143,,0.0,,,,,,0.0,,0.0,0.0,,,0.0,,0.0,1.0,,,,7.753,,0.0,2
,,0.0,,0.0,,0.0,23.1,,2.0,,0.0,2.435,1.522,7.853,0.0,1.015,1.16,,0.0,,,0.0,0.0,0.0,,1.732,0.402,,0.0,,,,,1.0,,2.9,0.0,,,0.0,2
,,0.0,,,0.0,0.0,,,2.0,,,,,,,,,0.0,,,,,,0.0,0.0,,,,9.98,,,,,0.0,,2.738,0.0,,,0.0,2
,3.0679,0.0,,,,,,1.0,1.0,1.0,-0.156,,3.554,,,0.97,1.141,,,,1.209,,0.0,,,,,,10.599,9.701,0.0,,,2.0,,1.903,,,,,2
,,,,0.0,,,30.0,0.0,,,,,1.922,,4.0,,,0.0,,0.0,1.114,0.0,,0.0,,2.0,,0.0,19.793,,,,0.0,,,3.533,,7.994,0.0,,2
,3.6387,,,0.0,0.0,0.0,31.6,,,0.0,,,,,,,1.142,0.0,,,,0.0,,,,2.0,0.05,,10.291,3.165,,,0.0,,,2.852,,,0.0,,2
,,,,,,,31.8,,3.0,,,,,9.723,,,1.142,0.0,,0.0,1.161,,,0.0,0.0,2.107,-0.027,,,2.989,,0.0,,,3.531,,,8.001,,,2
,3.6203,0.0,0.0,,,0.0,,,,0.0,-0.914,2.983,,9.011,,1.012,1.13,0.0,0.0,0.0,1.207,,,,,1.95,-0.086,0.0,,,0.0,,,,3.444,,,,0.0,,2
4.691,4.0085,,,0.0,0.0,,33.3,,4.0,0.0,,,,9.666,,,,,,,1.141,,0.0,0.0,,,0.053,,19.662,,,,,2.0,,,,8.128,0.0,0.0,2
4.495,,0.0,0.0,,0.0,,,,,,,3.25,,9.562,5.0,,,,,0.0,1.172,,0.0,,,2.074,,0.0,,3.568,,0.0,0.0,0.0,,,0.0,,,,2
,3.0837,,,1.0,,,42.9,,,,,2.868,,9.183,0.0,0.982,,,,,,,,,,2.101,,,,0.975,,1.0,,,3.557,2.238,,,0.0,,2
4.675,,0.0,,,,,,1.0,,0.0,0.083,,,,,,,,,0.0,,1.0,0.0,0.0,,2.189,,,,,0.0,0.0,0.0,,,,,,0.0,,2
,,0.0,0.0,0.0,,1.0,42.1,1.0,1.0,0.0,,3.086,,9.391,1.0,,,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,1.0,,,,,0.0,0.0,2
,2.3414,,,,0.0,,,0.0,1.0,,,,,9.688,,0.992,,0.0,,,1.243,2.0,,0.0,,,0.013,0.0,,1.659,0.0,,0.0,0.0,,2.0,,,0.0,0.0,2
,,0.0,,,,1.0,,,3.0,,-1.424,,1.911,,,,,,,,,,0.0,0.0,,,,,,3.219,,0.0,,,3.664,,,8.485,0.0,0.0,2
,,0.0,0.0,1.0,,,,,2.0,,,,,,,,1.129,,0.0,,,1.0,,,,,,,10.541,1.602,,,2.0,,,,,8.324,0.0,,2
,2.5728,,0.0,0.0,1.0,,,3.0,1.0,,,3.215,,10.388,2.0,,1.136,,,0.0,,1.0,0.0,,0.0,,-0.007,0.0,0.0,1.833,1.0,,,,,,,,0.0,,2
4.774,2.8791,,,0.0,,,45.0,,,,,,1.461,,,0.987,1.114,,,0.0,1.264,,0.0,,0.0,,,0.0,11.013,,0.0,,,0.0,,,0.0,,,0.0,2
,,0.0,,0.0,0.0,0.0,40.0,2.0,4.0,0.0,,,1.124,,10.0,,,,,,,,,,,2.358,0.004,0.0,,1.482,1.0,0.0,0.0,,3.742,,0.0,,0.0,0.0,2
4.876,,0.0,0.0,0.0,,,,,,,,3.16,1.761,,,1.043,1.161,,,0.0,,,0.0,0.0,,2.189,-0.027,,,,,,,,3.341,3.7,0.0,,,0.0,2
,2.2675,0.0,,0.0,,,50.0,0.0,2.0,0.0,-0.271,3.703,,,,,1.104,,,,,,,,0.0,,,,,,,,0.0,1.0,,,0.0,,0.0,,2
,3.0457,,0.0,,0.0,0.0,,,2.0,,,2.68,1.459,8.755,,1.031,,0.0,0.0,,1.08,0.0,,,0.0,,-0.255,,,,,,,,,3.611,1.0,,,0.0,2
3.879,2.6225,1.0,0.0,0.0,,0.0,,2.0,0.0,,,3.142,,,,0.972,1.142,,0.0,0.0,1.223,,0.0,1.0,0.0,1.902,,,,,,0.0,0.0,,,1.846,,7.944,,,2
,2.7566,0.0,,,0.0,0.0,,2.0,2.0,,,,,,,,,,0.0,,1.077,,,0.0,0.0,1.802,,0.0,,2.488,,,,1.0,2.961,2.667,,,,,2
,,,,0.0,,,33.3,,2.0,,-0.664,3.764,3.284,,2.0,,,,0.0,,,,,0.0,0.0,1.993,0.0,,10.324,8.066,,,,,,,0.0,8.257,0.0,,2
4.347,,,,0.0,0.0,0.0,,,2.0,,,,,9.619,,,1.142,,0.0,0.0,1.178,,,,,,,0.0,,,,,,0.0,,2.078,,,,,2
,,0.0,0.0,,,,,0.0,4.0,,-2.153,,1.5,,,1.069,1.149,,0.0,,,,0.0,,,2.0,,0.0,19.281,2.682,0.0,0.0,,,,,0.0,7.893,,0.0,2
4.343,,,0.0,,,,,,,,,,,,,,,,0.0,,1.126,0.0,,0.0,,1.989,,,10.119,2.682,,0.0,,,,,0.0,,0.0,,2
