bkblk,bknwy,bkon8,bkona,bkspr,bkxbq,bkxcr,bkxwp,blxwp,bxqsq,cntxt,dsopp,dwipd,hdchk,katri,mulch,qxmsq,r2ar8,reskd,reskr,rimmx,rkxwp,rxmsq,simpl,skach,skewr,skrxp,spcop,stlmt,thrsk,wkcti,wkna8,wknck,wkovl,wkpos,wtoeg,class
,,,,,,,t,t,t,,,l,f,,,f,,f,,f,f,f,,,,,f,,,f,,,,t,,nowin
,,,,,,t,t,t,,,f,,,n,,,,,,,,f,,,t,f,,,,f,f,t,,t,,nowin
,,f,,,f,t,,,,t,,l,f,,,,t,f,,,f,,f,f,,,,,f,,,t,,,,nowin
,f,f,,,f,t,t,,,,f,l,,,,,,,f,,,f,,,,,,,,,f,,t,,n,nowin
f,,,,,,t,,t,,,,,f,,f,f,,,f,f,f,,,f,,,,f,f,,f,,f,,,nowin
f,,,f,f,f,t,t,,t,,,,,,f,,,,f,,f,,f,,,f,,,,f,f,,,,n,nowin
,,,,,,f,,,t,,f,,,n,f,t,t,,,,f,t,,f,,,,,,f,,,,t,,nowin
,,f,,f,,f,,,,,,l,,,,,,f,f,,,t,,,,f,f,,,,f,t,t,,,nowin
,f,f,f,,,f,,,,f,f,,f,,,,,f,,,f,,,f,,,,,,,,f,t,t,,nowin
,f,,,f,t,,f,f,,,f,,f,n,,,,,f,,f,,,,,,,,f,f,,f,,t,,nowin
,f,f,,f,t,f,,,t,f,f,,,n,f,,t,,,,f,f,,,,f,,,,,f,f,,,,nowin
f,f,,f,,t,,f,,t,,,l,,,,f,,,,f,,,,f,t,f,,f,,,f,f,,t,n,nowin
,f,,,,,t,,f,t,,f,,f,,,f,,,f,,,,,,t,f,f,,,,,,t,t,n,nowin
,f,f,f,f,,,,f,,,,l,,n,f,,,f,,,,,f,,t,f,f,,,f,,t,,t,,nowin
,f,f,,,,,,,,,,l,f,n,f,,t,f,f,f,f,,f,f,t,,,,f,,,,,,,nowin
,f,f,f,t,,t,f,f,t,,,,f,,f,,t,f,f,f,,,f,f,,,,,f,,,t,,t,n,nowin
,,,,f,,f,f,,,,,,f,n,,,t,f,,,,f,t,,t,f,,f,,,,f,t,,,nowin
,f,,,f,,f,f,f,,f,,l,,,f,,,f,,f,f,,t,f,,,f,f,f,,,f,,t,n,nowin
,,,,,t,,,f,,f,,l,,n,,f,,f,,,f,,,f,t,,f,f,,f,f,,,,,nowin
,f,f,f,,t,t,f,,t,,f,,,n,,f,t,,,,f,,t,f,,,,f,f,f,f,,,t,n,nowin
f,f,t,f,t,,,f,,t,,,l,,,,,t,,,,f,f,t,,t,,,,f,,,f,t,,,nowin
,,f,f,,t,,f,f,t,f,f,,,,f,f,,,,f,,f,,,,,,,,,,t,t,t,n,nowin
f,,f,f,f,t,f,f,f,t,t,f,l,f,n,,f,t,,,,,,,f,t,,f,f,,f,,,t,t,n,nowin
,,,,,t,f,f,,,,,l,,n,,f,,,,,,,f,,t,,,,,,,,,,n,nowin
f,,,f,f,t,,,,,,f,,f,,f,,,,,f,f,f,,,t,,,,,,,,t,t,n,nowin
f,,,f,t,,,,,t,,,,,,,,t,,,,,f,f,f,,f,,,f,f,f,,,,,nowin
f,,,f,,,,,,t,t,,l,f,n,f,,t,,,f,f,f,t,f,,,f,,f,,,,t,,,nowin
,,,f,,t,,,,,,,,,,,,,,,f,,f,,,,,,,f,,f,,,,,nowin
,,,,,t,f,f,,,,f,l,,,,f,,,f,,,,t,,t,f,f,f,,,f,t,,t,,nowin
,,f,f,,t,t,,f,,t,f,,f,,f,,,,,,,f,t,,,,,f,,,f,t,,t,,nowin
f,,,f,,,,f,f,,t,f,l,f,n,,f,,,f,f,,,,,t,f,f,f,f,f,f,t,,,n,nowin
,,,,,t,,f,f,t,,f,,,n,f,f,t,,,f,f,,,,,,f,f,,t,,t,t,,,nowin
f,f,f,f,,,t,f,,,,,,,,f,,,f,,,,,f,,t,,,,,,,,t,,n,nowin
,f,f,,f,,,,,,,,,,,f,,,f,t,f,f,f,,,t,f,,f,f,,f,,t,f,,nowin
,,,,,t,,,,,,f,l,f,,f,,,,,f,f,f,f,f,,,,f,f,f,,,t,,n,nowin
,f,f,,,t,f,,,,,,,,n,,,t,,f,,,f,t,,,f,f,f,,t,,t,,,n,nowin
f,,,,,t,,,f,t,t,,l,,,,,,,f,,f,f,f,,,,f,,,f,f,f,t,,,nowin
,,f,,,t,,,,t,,,l,,,f,,,,,,,,,,,,f,,,,f,,t,,n,nowin
f,f,f,,,,,f,f,,,f,,,,,,t,f,t,,,f,,,,f,f,,,,f,f,,,n,nowin
,,,,,,,f,,t,,,l,,,,,,f,,f,f,f,,f,t,f,,,f,f,f,,,t,,nowin
f,,,,t,,t,f,,t,,f,,,,f,,t,,,,f,f,f,f,t,,f,f,,f,f,t,t,t,,nowin
f,,f,,f,t,,,,t,,f,,,,,f,,,,f,,f,t,f,t,f,,f,,f,,,t,,n,nowin
f,f,,,f,,f,,f,t,t,f,,f,,,,t,,,f,f,f,,f,t,f,f,,,f,,,t,,,nowin
f,,f,,f,,,f,f,,,,,,w,,f,t,,,,f,,t,f,,f,f,f,,f,,,t,,n,nowin
,f,,,,,t,,,,t,,l,,w,f,,t,,,,,,f,,,,,f,f,f,f,,,f,,nowin
,,f,,,,t,,,t,,f,l,f,,f,f,t,f,f,f,,,f,f,,f,f,,,f,,t,t,f,,nowin
,t,f,,f,,,,f,t,,f,,,,,f,,,,,,,f,,t,,,f,,f,,,,t,n,nowin
,t,f,,,t,,,,,f,f,,f,n,f,f,f,,f,f,,,,,t,,,,,,,,,t,,nowin
f,,,,,,f,f,f,,,,,f,n,,,,,f,,f,f,,f,,f,,f,,,,t,,t,n,nowin
,t,,,,,,,f,t,,,,,,,,f,,,f,f,,t,,t,,f,f,,f,,f,f,,n,nowin
,,,,,t,,f,,t,,f,l,,,,f,,,f,f,,,,,t,f,,f,,f,,,t,,n,nowin
f,,f,f,f,,f,f,f,,t,,l,,,f,,,,,f,f,f,,,,,f,,f,f,,f,,t,n,nowin
,t,,f,,,f,,,t,t,,l,f,n,,,,f,,f,,f,t,,t,,,,f,f,,,,t,n,nowin
,,,,f,,t,,f,t,t,,,,w,,f,,,f,,,f,f,,,,f,f,f,,f,t,t,,,nowin
,,f,f,,,f,t,,t,f,f,l,,,,f,t,,,,,f,f,,,f,,,f,,f,f,t,t,n,nowin
,,f,,,t,,,,,f,,l,,n,f,f,,f,,,,,,,,,f,f,,,f,,,,,nowin
,f,f,,,,,,,t,f,,,,,,,,f,f,,,,,f,,,,,f,,,f,,,n,nowin
,,,f,,,,t,,t,,,,,,f,f,t,,f,,f,f,,,,f,,f,,,f,f,,,,nowin
,,,,,,f,t,t,,,,l,f,,f,,t,,,,,,,,t,f,f,,f,f,f,t,,t,,nowin
,,f,f,f,t,,,t,,,,,,,f,,,f,f,f,,f,,,,,,,,f,f,t,t,t,,nowin
,f,,,t,t,t,,,t,f,,,f,,f,f,t,,f,f,,f,f,,t,,,f,,f,f,,t,,,nowin
f,f,,,,t,,,t,,,,l,f,,,,,,,,,f,,,t,,f,,,,,,,,n,nowin
f,,,,f,t,,t,t,t,,f,l,,n,,,,,t,,f,f,f,,t,f,,,,,f,f,t,,n,nowin
,,,,,,,t,,t,,f,l,,n,f,,t,f,f,,,f,f,f,,,,,,,,f,t,,,nowin
f,,,,,,,,,,t,,,,n,f,,t,f,,,,f,f,,t,,,f,,,f,t,,,,nowin
,,,f,,,,,t,,,f,l,,,f,f,,,,f,f,f,f,,,f,,f,f,f,f,,,,,nowin
,,f,,,t,,,t,,,f,,f,,f,,t,f,f,,,f,,f,,,f,,,f,f,,t,t,,nowin
f,f,,,,,,,,t,t,,,f,n,,,,f,f,f,f,,f,,,f,f,f,,,,f,,,,nowin
f,,,,f,,f,t,,,,,l,,,,,,f,f,,,f,,f,,,,f,f,,,t,t,f,n,nowin
f,f,f,,,,t,,t,,,,l,,n,,,,f,,,f,,,f,t,,f,f,,,,,t,,n,nowin
f,,f,,,,f,t,,,,,l,,,,f,,f,f,,,,,,,f,f,f,,,f,f,,,,nowin
,,,f,f,t,,,,,t,,,f,,,f,,,,,,f,,,t,,,,f,,,,t,t,n,nowin
,,,f,,t,,t,t,t,,,,,b,f,,,,f,,,f,,,,,,,,,f,,,t,n,nowin
,f,f,f,,,,,,t,,f,,,w,,,t,,f,,f,,,,t,,f,,f,f,f,,t,,,nowin
f,,,f,f,,f,t,,,,,,f,,f,f,,f,,,f,,,,t,,,f,f,,,t,t,,n,nowin
f,f,f,f,f,,t,t,,t,,f,,f,,f,,,,,,f,f,,,,,f,,,,f,,t,,,nowin
,f,f,,,t,f,,,t,t,f,,,,,,,f,f,f,f,f,,f,,,,,f,,f,,,,,nowin
,,,f,,,,t,,,,,l,,n,,,f,,f,f,f,,f,,t,,f,,,,,,,,,nowin
,,f,,f,,f,,t,,,f,,f,,,f,f,,f,f,f,,,f,,f,,,,f,f,f,f,t,n,nowin
,f,f,,,t,,,,t,f,,l,,n,,,f,f,,,,f,,f,,f,,,f,,f,f,,t,,nowin
,,,,,t,f,,,t,f,f,l,f,n,f,,,,f,,,f,,f,t,,f,f,f,f,f,,,t,n,nowin
,f,,f,t,t,,,,,,f,,,,,f,,,,,,,f,f,,f,,f,,,f,f,,,,nowin
,,f,,,,f,f,,,f,,,,,f,,t,,f,,,f,f,,f,f,,,,f,f,f,t,t,,nowin
f,f,,,,,,,,,,,l,f,,f,f,,,,,f,,f,,f,,,,,f,,f,,,,nowin
,,f,,,f,f,f,f,,,f,,,,,,t,,,f,,f,,f,f,,,,,f,,,,t,,nowin
,f,f,,f,,,,f,,,,,,,,f,t,,,,,,t,f,,f,f,,,,f,f,,t,n,nowin
f,,,,,,f,,,,f,,l,f,n,f,,,f,,,,,f,f,f,f,,f,,,,,,,,nowin
,,f,f,f,,,f,f,,,,,f,,,,,,f,,,,f,f,,,,,,f,,t,,t,,nowin
f,,,,t,,,t,t,t,,f,l,f,n,,f,,f,f,,f,,f,,,,,f,,f,f,f,f,,n,nowin
f,f,,f,,f,,,,t,f,,,,n,f,,,f,,f,,,,f,,,,f,f,,,,,t,,nowin
,,f,,,t,f,,f,,f,,,f,n,,,,,f,,,,,f,,,f,f,f,,f,f,t,,,nowin
,,f,f,,,f,,f,,,f,,f,n,,f,t,,f,,f,f,,,f,f,f,,,,,,f,,n,nowin
,,,f,f,t,f,,,t,,f,l,f,n,,,t,f,,,f,,,,f,f,,,,,,,,,n,nowin
f,f,f,f,,,f,f,f,,f,,,,n,f,f,,,,f,,f,,f,,,f,,,f,,f,f,t,,nowin
,,,,f,,,,,t,f,,,,,,f,,f,f,,f,f,,,,,f,f,f,,f,,,,n,nowin
,,f,f,f,,f,,,t,,,l,,,,,,,f,f,,f,t,f,f,f,,f,f,,f,,,,n,nowin
,,,f,f,t,f,t,,t,,,,,n,,,,,,,f,f,,f,f,,,,,f,,,t,t,,nowin
f,,,,t,,,,,,,f,l,,n,,,t,f,,,f,f,,f,f,,f,f,,f,f,,,t,n,nowin
,f,,,,t,,,,,,,l,,n,,f,t,f,f,,f,f,,,,,f,,f,f,,,,t,n,nowin
,,f,f,t,t,f,,t,,f,f,l,,n,,f,t,,,,f,f,,f,,f,,f,,f,f,,t,,n,nowin
,f,,f,f,,,t,t,,,f,l,f,,,f,,,,f,,f,f,,,f,,f,f,f,,,t,,,nowin
f,,,f,,,,t,,t,,f,,f,,f,f,,,f,f,,,,,f,,,,f,,,f,f,,,nowin
,,,,t,,,,,t,f,,l,,,,f,f,f,,,f,f,f,,,,,,,,f,,,t,,nowin
,,f,,,,f,t,,t,,f,,,n,,,,,,f,,f,f,,,f,,f,f,f,,t,,,,nowin
f,,,,f,,,,,t,f,f,,f,,f,f,,,,f,f,,,f,,f,,f,,,f,,t,,n,nowin
,f,f,f,t,,t,f,f,,f,,,,,,f,t,,,,,f,,,t,f,,f,,f,,,t,,,nowin
,,f,f,f,,,,,t,,,g,,n,f,,t,,,f,,,,,,,,,,,f,,,,,nowin
f,f,,f,t,,t,,f,t,f,f,g,f,n,,,,,,f,,,f,,t,,f,,f,,f,t,t,t,,nowin
,,f,f,,f,,,f,t,,f,,,n,f,f,,f,f,f,f,,,,t,,,f,,f,f,f,,t,n,nowin
,,,f,,,,f,,t,,f,g,,,f,,t,f,,,,,t,f,t,,,f,,f,f,t,,,n,nowin
f,,f,f,f,f,,f,f,t,,,g,f,,f,,,,,,f,f,,,,f,f,f,,,,f,,t,,nowin
,,,t,,f,,,,t,,,g,,n,f,,t,,f,,f,,f,,,,,f,f,f,,,t,t,n,nowin
,,f,,,,,,,,t,,g,,n,,,t,f,f,,,,,,,f,f,f,,,,,t,t,,nowin
,,,,,,,f,,,,,g,,,f,,t,,f,f,,f,,,,f,,,,f,f,,t,,n,nowin
f,,,f,,f,,,,t,t,,g,f,,f,,,,f,f,f,f,,f,,,f,,f,,,,,,,nowin
,,,,,f,,,f,,t,f,g,,n,f,,,,f,,f,,f,f,,,,f,,,,,,t,,nowin
,,f,f,t,,,,,,t,,,f,,,,,f,f,,,,f,,,,,,,f,,,t,,n,nowin
,,,f,f,,f,f,,t,t,f,g,f,,,,t,,f,f,,,t,,,,,f,,,,,t,t,,nowin
,f,f,,f,f,,,,,,,g,f,,f,f,t,f,,,,,,,,,,,f,,f,t,,t,,nowin
f,,f,,f,,f,f,f,t,,,g,,,f,f,,,,,,,,,,,,,,,t,,t,,,nowin
f,,f,,,,,,,,,,g,,n,f,f,,f,,,f,f,,f,t,f,,,,,,t,,f,,nowin
,,,,f,,t,,,t,t,f,,,,f,,t,,,f,,f,,f,t,f,,f,,,,,t,f,n,nowin
f,f,,f,t,f,,f,,t,,,,,n,,f,,,f,,,f,,,t,,f,,f,,,,,f,n,nowin
,,,,f,,f,f,,,,f,,,n,,f,,,,f,,,t,,,,,,,f,f,t,t,,,nowin
f,,,f,,f,,,,,t,f,g,f,,,f,,,,f,,,f,f,,,,f,,f,,f,t,,n,nowin
f,f,,f,t,,,f,f,t,,,,f,,f,,t,,f,,,,f,,,f,f,,f,,f,,,t,n,nowin
,f,f,,f,,f,f,,,,,,f,,,,t,f,f,,f,,,,t,,,f,,f,f,,t,,,nowin
f,f,,f,f,,,f,,t,t,,,,,f,,t,,,f,f,,,f,,,f,f,,f,,t,t,,n,nowin
f,,f,,f,,f,f,,,,,g,,,f,f,,f,,,,f,,,,,f,,,,f,,,,n,nowin
f,,f,,,,,f,,t,,f,,f,,,,,,,,,,,f,,f,,f,,,,t,,t,,nowin
,,,f,,,,f,,t,,,,,b,f,,,,,,f,,,,t,,,,,,,t,,,n,nowin
,,,,f,,f,,,t,,f,g,,n,f,,t,,,,,,,,,,,,,,,f,,,n,nowin
f,f,,,f,f,,,f,,t,f,,,,f,,,f,,,,,f,,,,,,f,,f,t,,t,,nowin
f,,,f,,f,t,,,t,f,,g,,n,f,,,,f,,,f,,,t,f,f,,,f,,f,f,,n,nowin
f,,,f,,,,t,t,t,,f,,,,,f,,f,f,f,,,,f,t,f,f,f,,f,,,,,,nowin
,,f,,,,,,t,t,f,f,g,f,,f,,,f,,,f,,,f,t,,f,f,f,f,,,,t,n,nowin
,,,,,,t,,t,,,,,f,,,,,,,,f,,,,t,,,,f,f,,,,t,n,nowin
,,,,t,,,,t,,,f,,,,,,t,,,,f,f,,,t,f,f,,,,,,,t,,nowin
,f,,,,,,,,,,,,,,,,,,,f,f,,,,,f,f,,,,,t,,t,,nowin
,,f,f,,,t,,t,,,,g,f,n,,,t,f,,,,f,,,,f,,,,,f,t,,,,nowin
f,,f,f,f,,f,f,,,,f,,f,n,,,t,f,f,,,,,f,,,f,f,f,f,f,f,,t,n,nowin
,f,f,,f,,f,,f,t,,,,,n,f,,,,,,f,,,,t,f,f,,f,,,f,,,n,nowin
,,f,,,t,,f,,t,f,f,,f,,,f,,,f,f,f,,,,,,,,,f,,,,t,,nowin
f,f,,,,,,,,t,,f,,f,,,,t,f,f,,f,f,f,f,t,,,,f,,,,,,,nowin
,,,f,,,,,f,,,,,f,n,f,f,t,,f,f,f,,f,,,,f,f,f,,f,,,,,nowin
,f,,,f,,,,f,t,,f,g,f,n,f,f,t,f,,,,,,f,,,,,,f,,,,,,nowin
,,,f,,,,,,,,f,,,,,,,,f,f,,,,,,f,,,,f,f,t,,t,,nowin
,,f,,f,,f,,,,f,f,g,,,f,,,,,,,,,f,,,,,,f,,f,t,t,n,nowin
,,,,f,,,f,,t,,,,,n,,,,,,f,,f,t,,,,,,f,,,,,t,n,nowin
,,f,,t,t,t,f,,,,,g,f,,,,,f,f,f,,,t,,,,f,f,f,f,f,f,,,,nowin
,,,f,,t,,,,t,,,g,,,,,,f,,f,,f,,,,,,,,f,,,,,n,nowin
,,,,,t,f,f,,t,,,g,,n,,f,,f,,,f,f,,f,,,f,f,f,,f,f,,,,nowin
f,,,,,,t,,f,t,,f,,,,,f,,f,f,,f,,,,,,,,f,,,,t,,,nowin
,f,,,,t,,f,f,,t,,,,,f,,t,,,,f,f,f,,t,f,f,,,,f,f,t,,,nowin
,,f,,,t,f,f,f,t,t,,,,,,,t,,,,,,,,,f,f,,f,,,,t,t,,nowin
f,f,,,,,,,,t,,f,,f,n,,f,,f,f,,f,,f,f,t,,f,f,f,f,f,,t,,,nowin
,,f,f,t,,,,,,,,g,,,,f,,,,,f,f,,,t,,,,,f,f,t,t,,,nowin
,f,,,,,,,,t,t,f,,f,,,,,f,f,,f,,,f,t,,f,f,,,,,,,n,nowin
f,f,,t,,,,,,,,,g,,n,,,t,,f,,,,t,,,,,f,,f,,f,t,t,,nowin
,,,f,f,t,,,f,,t,,,,,f,,,f,,,,f,t,,,,,,,,,,,,n,nowin
f,,t,,f,,t,f,,,t,f,,,,f,,,,,,f,f,,,t,f,,,,f,f,,,,,nowin
f,,,,t,,,f,,t,,f,,,n,,f,,,f,,f,f,t,,t,f,f,f,,,,f,,t,,nowin
,,f,,f,,f,,f,,t,,,,n,,f,,,,f,,f,t,f,t,f,,,,f,,t,t,,,nowin
f,,,t,,,,f,,,,f,,f,n,f,f,,,,,,f,t,f,,,,,,f,f,,t,,,nowin
,f,f,,f,,,f,f,,t,,,,n,f,f,,f,f,f,,f,,,,,f,f,,,f,,t,,n,nowin
f,f,,f,t,,t,,f,,,f,,,n,,,t,f,f,f,f,,,f,t,,,,f,,,t,,t,,nowin
f,,f,f,f,t,f,f,,,,,g,,,,f,,,f,,f,f,f,,t,,,,,,f,,,,n,nowin
f,,,,,,,f,,,,,g,f,,,f,,,f,,f,,,f,,,,,,,f,t,t,,n,nowin
,,,,t,t,,f,f,,t,,g,f,n,,f,t,f,,f,f,f,f,,,f,,,f,,,,,,,nowin
f,,,f,f,,,,,,,f,,f,,f,f,,f,,,,,,,,f,f,,,f,,,,,,nowin
,f,,f,,t,,,f,,,,,,,,f,,,f,f,,,,,,f,f,,f,,,f,,,,nowin
,f,,f,,,,,,t,,,,,,,,,,,,,f,,,,f,f,f,,f,,f,,t,,nowin
f,,,f,,,f,,t,,,f,,,,,,,f,f,f,,f,f,f,t,,f,f,,,,f,,t,,nowin
,f,,,,t,,t,,,f,,g,f,,f,,,f,,,f,f,,,,f,,,,f,,,,,,nowin
f,f,f,,f,t,t,t,t,,,f,g,,,f,,t,,,,f,,f,f,t,f,,f,,,f,f,t,,n,nowin
,,,,t,,,,,,,,,f,n,f,f,,,f,f,f,f,f,f,t,,,,f,,,f,t,,,nowin
f,f,,f,,t,f,,,t,f,,,,n,,f,t,f,f,,,f,f,,,f,,f,f,,f,,,t,,nowin
f,,f,,t,,,t,,,,,,,,f,,,,,f,f,f,,f,,,,,f,f,f,t,,t,,nowin
,f,,f,t,,t,t,t,,,f,g,,,,,t,,,,f,f,f,f,,f,f,,,,,,,,,nowin
f,f,,,f,,,,t,,,,g,,,f,f,t,,,,,,,,,f,f,,,f,f,,,,,nowin
,,f,f,t,t,,,t,,t,f,g,,,f,f,t,,,f,,f,f,,,,,,,f,,f,,,n,nowin
f,f,,,,t,,t,t,,t,f,g,,n,f,f,,,f,f,f,,f,,,,,,f,f,f,f,t,t,,nowin
f,,,,f,,,,,t,,f,,,n,,f,,,,,,f,f,,t,,f,,f,,,t,,t,n,nowin
,,,,,t,,,t,,,,,,n,,,t,f,f,f,f,,,,,,f,,,,f,t,t,t,,nowin
,,f,f,f,t,f,,t,,,f,,f,,f,,t,f,f,,,,,,,f,f,f,,f,f,,,,,nowin
f,,,,,,,t,,,,f,g,,n,,,,,f,,,f,,f,t,f,,f,,,,,,,,nowin
f,,,f,,t,f,,t,t,,,g,,b,,,,,,,f,,f,f,t,f,,,,f,,,,,,nowin
,,,,,t,f,,,,f,f,,f,n,,f,,f,,f,,,f,f,,,,,f,f,f,f,t,,,nowin
f,,,f,f,,,,,t,t,f,g,,,f,,,f,f,,,,,f,,f,,f,,,,,t,,,nowin
,,f,,f,,f,f,f,t,,,g,,,f,f,t,f,,,,,,f,,f,f,,f,f,,,t,t,n,nowin
,,,,,,t,,f,,,,,,n,,f,,,f,f,,f,,f,,,f,f,f,,,,,t,,nowin
f,,,f,,f,,f,f,,f,,,,n,f,f,t,,f,f,f,,,,,,f,,,,,t,,t,n,nowin
f,,f,f,,,,f,,t,,f,,,n,f,,t,f,f,f,,f,,,f,f,,,,,,t,t,,n,nowin
,,,,f,,f,,,,f,,,f,n,f,f,t,f,,,f,f,t,f,,f,,,,f,f,f,,,,nowin
f,,,f,,,,,f,,f,,,,,,,t,,f,,,,,f,,,,f,f,,,,t,,,nowin
f,f,f,f,f,f,f,,,,f,f,g,f,n,f,t,,,,f,,f,,,,,f,f,f,,,f,t,,n,nowin
f,,,f,,f,,f,,,f,,,,n,f,,t,,f,,f,,,,,,,,,,f,,,,n,nowin
f,,,f,t,,t,,t,,f,f,,,n,,f,,,f,f,,,,f,,f,,,f,,,f,,,n,nowin
,f,f,,,f,,f,,,,,,f,,f,f,t,,,f,f,,f,,f,f,,,,f,f,,t,,n,nowin
f,,f,f,f,t,,f,f,t,,,,,n,,f,,,,,,f,,,,f,f,f,f,,f,f,,,n,nowin
,,f,f,,t,t,,,,,,,,n,,,t,f,,f,,,,,,,,f,,f,,f,,t,,nowin
,,,,,,,,f,,f,f,g,,n,f,,t,f,,f,,f,,f,,,,,,,f,,,,n,nowin
f,,,f,,t,t,,,,f,f,,,,f,f,,f,,,,f,f,f,,,,f,,f,f,,t,t,n,nowin
,,f,f,f,t,f,,f,,f,,,,,,,t,,f,f,,f,t,,,,f,,,,,f,,t,,nowin
f,,,,,t,,,,,,,,f,,,,t,,,f,f,,t,,,f,,f,f,f,f,f,t,t,,nowin
f,,f,f,,t,,f,,,,,,f,n,,,t,,f,,,,t,f,,,f,,f,,,,,,,nowin
,,f,f,f,t,f,f,f,t,f,f,,f,,f,,t,,f,,f,f,,,f,f,f,f,f,f,,t,,,,nowin
,f,,t,f,t,,f,f,,,,,,n,,,t,f,f,f,f,,,,f,,,,f,,f,,,,,nowin
f,,f,,,,,,,,,,,,,f,,,f,,f,f,f,,f,f,f,f,f,f,f,,,t,t,n,nowin
,f,,f,,,,t,,,f,f,,f,,f,,,,,f,,f,,,,,,,,f,,,,t,,nowin
f,,f,,f,t,,,,t,f,f,,,,f,,,,,f,,,,,f,f,,,f,,,,t,,,nowin
,f,f,,f,,,,f,t,,,,,n,,f,t,f,,,f,t,,f,f,,f,,,f,,f,,t,,nowin
,f,f,,,,f,,f,,f,t,,f,n,,,t,,,,,,,f,,f,,,,f,f,,t,,,nowin
f,,,,,,,,,t,f,t,,f,,f,,,f,,f,,f,,,,,,,,,f,,,t,,nowin
f,f,f,,,,f,,,,,,l,,n,,,,,f,,,f,,,t,,,,,f,,,t,,n,nowin
,,,,,f,,,,t,,,,f,,,f,,,f,,,f,t,,,f,f,,f,,,t,,t,n,nowin
f,f,f,,f,,,,,,f,,l,,,f,,,,f,f,f,,f,f,t,,,,,f,f,,t,t,,nowin
,,,,,t,f,,,t,,,,,,,f,t,,,f,,,,,,,f,f,f,,,,,,,nowin
f,,,f,,,f,f,,t,f,,,f,,,,,,f,,,f,,f,,,,f,,,,,t,t,,nowin
f,,,f,,f,,f,,,f,t,,f,,,,,,,,,,,f,f,f,,,,f,,,,t,,nowin
,f,f,,,f,f,f,,t,,t,,,,f,,,f,,,,f,f,,,,,,,f,,,,,,nowin
f,,f,,,,f,f,f,t,f,,,,,,f,t,,f,f,,,,,,,f,f,f,,f,,,,,nowin
f,f,f,f,f,f,f,,,,f,,,,n,,f,,,,,,f,,,,,f,f,,,,,t,,,nowin
,,f,,f,,,,f,t,f,,,,,f,,,,,,f,,,,,,,f,f,f,,,,,,nowin
f,,f,f,f,f,,,,,f,,,,,f,f,,f,,f,f,,,f,t,f,f,,f,,,t,t,t,,nowin
f,f,,f,f,,,,,,f,t,g,,,,,,,f,,,,,f,,f,f,f,f,f,,f,,,n,nowin
,,,,f,,f,f,,,,,g,,,,f,t,f,f,f,,,f,f,t,,,f,,f,,,,,,nowin
,f,,,,t,,,,,f,t,,f,,,,,,,,f,,,,,f,,f,f,,f,,t,,,nowin
,f,,,f,,f,,f,,f,,g,f,n,,,,f,,f,f,f,,,,f,,f,f,,,,t,,n,nowin
,,f,f,,f,f,,f,,f,,g,,,,,t,,,,f,,,,,,f,,f,,,t,,t,,nowin
f,f,,,f,,,f,,,,,,,,,,,,,f,,,t,,f,,,,,,f,,,,n,nowin
f,,,,,t,,f,f,,f,t,g,,,f,f,,f,,,f,,f,,,,,f,f,,,f,,,,nowin
f,,,f,,,,,,,f,t,,f,n,,,t,f,f,,f,f,,f,f,,f,,f,f,f,,,,,nowin
,,,,f,t,f,f,f,,,,,,,,,,f,,,,,,,,f,f,,,f,f,f,t,t,,nowin
f,,,f,f,,f,,f,,,f,l,,n,f,,,,f,f,f,f,,f,,f,,f,f,,,,,,,nowin
,,,,,f,,,f,,,,,,,,f,,f,f,,,,,,,,f,,,f,f,,,t,,nowin
,f,,,t,,,,f,,,,,,n,,,,f,,,,,,,,,,,,f,f,,t,,,nowin
,,f,f,,f,,f,f,,f,f,l,,,f,,t,f,,f,f,,t,,,,,,f,f,f,,t,,,nowin
,,,f,,f,f,,,,,,l,f,,,,t,,f,f,f,,,,t,,f,,f,,,,,t,,nowin
,f,f,f,f,,t,t,t,,,,,,,f,f,t,,,,,,f,f,,,f,,f,f,,,,,t,nowin
,f,f,f,t,,,,t,,f,,,f,n,f,f,,,,,,,f,f,,,,,,,f,,t,t,,nowin
f,,f,,,,t,t,t,t,,f,,,,f,f,t,f,,f,f,,f,f,t,,,,f,,,,f,,t,nowin
f,,,f,f,t,f,,f,t,f,,l,f,n,,f,,f,f,,f,f,,,,,f,f,,,f,,,,t,nowin
,,f,f,f,,,f,f,t,,f,,,,,f,,,f,f,,,f,f,,,f,,,,,f,,t,,nowin
,,f,,,,,f,,t,f,f,l,f,n,f,,t,,,,,f,f,,t,,,,,,f,f,t,t,t,nowin
,,f,,t,t,,,f,,,,,f,,,,t,f,,f,f,,f,,t,,f,,,f,f,f,,t,,nowin
f,f,,f,f,,,,f,t,f,,,,,,f,t,f,f,f,,,t,,t,,f,f,,f,f,f,t,t,t,nowin
,,,,,,f,f,f,,f,,,,,,,,,,,,f,t,f,,f,,,,f,,,,t,,nowin
,f,,,,t,,,,t,,,l,f,n,f,,,f,f,f,,,,,,f,f,,,f,f,,,t,,nowin
,f,,f,,,t,,,,,f,,f,,,f,,,,,f,f,,,t,f,,f,,f,f,,,t,,nowin
,,f,f,t,,t,,t,t,f,,l,f,n,,f,,,,,,,,,,,,f,,f,,f,t,,t,nowin
,,,,,f,,,,,,,l,,,f,,,,,,,,,f,f,,,,,,,,t,t,,nowin
