bkblk,bknwy,bkon8,bkona,bkspr,bkxbq,bkxcr,bkxwp,blxwp,bxqsq,cntxt,dsopp,dwipd,hdchk,katri,mulch,qxmsq,r2ar8,reskd,reskr,rimmx,rkxwp,rxmsq,simpl,skach,skewr,skrxp,spcop,stlmt,thrsk,wkcti,wkna8,wknck,wkovl,wkpos,wtoeg,class
f,,,,,,f,,,t,,,,,,,,,,f,,,,,,,,,f,f,,,,,,,nowin
,,,,f,t,,f,,,,,,f,,,,t,,,f,,,,,,f,,,f,,,,t,,,nowin
,f,,,,,,f,,,,,,,,f,f,,,,,,f,,,,,,,,,f,,,,,nowin
f,,,f,,t,f,,,t,,f,,f,n,,,,,,f,,,,f,,,,,,,,,,t,n,nowin
f,,f,f,,,,,,,f,,g,,n,,,,,,,,,,,,,,,,,f,,,,,nowin
,f,,,,,f,,,,f,f,,,,,,,,,,,,,,,f,,,,,f,,,,,nowin
,,,,,,,f,,,,,,,,,,,,,,,,,,f,,,,,,,,,t,,nowin
,,f,,,,,,,t,,,,,,,,,,,,,f,,,,f,,,,f,,,,,n,nowin
,,,,,,,,,t,,,,f,,,f,,,,,,f,,f,,,f,,f,,,,,,,nowin
,,,t,f,,f,,,,,,,f,,,,,,f,f,f,,,,,f,,,,,,,,,,nowin
,,,,,,,,,,,,,,,,f,,,,,,,,,f,,,,,,f,,,,,nowin
,f,,f,,t,,,,,,f,,,,f,,,,,,,,,,,,,f,f,f,,,,t,,nowin
f,,f,,f,,,,,,,,,,n,,,,,,,,,,f,f,,f,,,,,,,,,nowin
,f,f,,,,,,,,,,g,,n,,,,,,,f,,,,,,f,,f,f,f,,,t,,nowin
,,,,,,,,f,,f,,,,n,,,,f,,f,,,,f,,f,,,,,,,,t,,nowin
,,,,f,,f,,,,f,,,,,f,,,,,,,,,,,f,,f,,,,,f,,,nowin
,,f,f,,,,,,t,,,,,,,,,,,,,,,,t,,,,f,,f,,,,,nowin
f,,,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nowin
,,f,,,,,,,,,,,,,,,t,,,,,,f,,,,,,,f,f,f,,,,nowin
,,,f,,,,f,f,,,,,,n,,,t,,,,f,,,,,f,,,,,,t,,t,,nowin
f,f,f,,f,t,,,,t,,,l,,,f,,,,,,,f,,,t,,,,,,,t,,,,nowin
f,f,,,,,,f,,,,,,,n,,,,,,,,f,,,,,,,,,,,,t,,nowin
,,,,,f,f,,,,,,,,,,,,,,f,,,,f,,f,f,,,,,,,,,nowin
,,,f,,,,,,,,t,,,,,,,,,,,,,,,,,,f,f,,,,t,,nowin
,,,,,f,f,,,t,,,g,,,,,,f,,f,,,,,,,,,,,f,,,,n,nowin
,,f,,,f,f,,,,f,t,,f,n,,f,,,f,,,f,,,,,,,f,,,t,,,,nowin
,,,,f,,f,,,,,,,,,,f,,,,,f,f,,f,t,f,,,f,,,,,,,nowin
,,,,f,,f,,,,,t,,,,,f,,,,,,f,,,,f,,,,f,,f,t,,,nowin
,,,,,,,,f,t,,t,,,n,,,,f,,,,,f,,,,,,,,f,,t,,,nowin
,,f,,,,f,,f,t,,t,,,,,,t,,,,,,,f,,f,,,f,,f,,,,,nowin
,,f,,,,f,,,t,,t,,,,,f,,,,,,,,,,,,,,,,,,,,nowin
,,f,,,,f,,,,,,,,,f,f,,,f,,,,f,,,,,,,,,,,,,nowin
,,f,,,,,,,,f,t,g,,,,,,,,,,,,,,,f,,,,,,,,,nowin
,,,,f,,,,,,f,,,,,,f,,,f,,,,,f,,,,,,f,,,t,,,nowin
,,f,,,,f,f,f,,,t,,,n,,,,,,,,,,,,,,,,f,,t,,,,nowin
,,,,,,f,f,,t,,t,,,n,,,,,,,,,,,,,f,,,f,,,,,n,nowin
,f,,,,,,,,,,,l,,,,,,,f,f,,,,,,,,f,,,,,,,t,nowin
,f,,,,,,,,,f,,,,,,,,,,,,,f,,,,,,,f,,,f,,,nowin
,,,,,,,,f,,,f,,,,,,,f,,,,f,,,,,,,,,f,,,,,nowin
,,f,,,f,f,,,t,,,,,,,f,,f,,,,,,,,,,,,,,,,,,nowin
f,,,f,,,,,,,,,,,n,,,,,,,,,,f,,f,,,f,f,,,,,,nowin
,,f,,,f,,,,,,,l,,,,,t,,,,,f,,,,f,f,,f,f,,,,,,nowin
f,,f,,,,t,,t,,,f,,f,,,f,,f,f,f,,,,,,,,,,f,f,,,,,nowin
,,,,,,t,,,,,f,,,n,,,,f,,,,,,f,,,,,f,,,,,,,nowin
,,,,,,,,,,,,,,,,f,,f,,,,,,,,,,,f,,,,t,t,,nowin
,,,,,,,,,,f,,l,,,f,,,,,,,,,,,,f,,,f,,f,,,,nowin
,,,f,,t,,f,,t,,f,l,,n,,,,,,,,f,,,,,f,,,,,,,t,,nowin
,,,f,,,,f,,,,,l,,,,,t,f,f,,,,,,,,,f,,,,,,,,nowin
,f,,,,,f,,,t,,,,,,,f,,,f,,,,,,,,f,f,,,,,,,,nowin
f,,,,,,,,,,f,,l,,,,,t,,,,,,t,,,,,,,f,,f,f,,,nowin
,f,,,,,,,,,,f,l,f,n,,,,,,,,,f,f,,,,,,,,,t,,t,nowin
f,f,,,,,,t,t,t,,,l,,,,,,,f,,,,,,t,,,f,,,,,t,,,nowin
,,f,,,,,,,,,,,,,,,t,f,,,,,,f,,f,,,,,,,t,t,,nowin
,,,,f,,f,,f,,,,l,,,f,,t,,,,f,,,,,,,,,,f,,,t,,nowin
f,f,,,,f,,,,,,,,,,,f,,,,,,,,,,,f,,f,,,,f,,,nowin
f,,,,,,t,,,,,,,,,,,,,,,,,,,,,f,,f,,,,,,t,nowin
f,,,,t,,,,f,t,,,l,f,,,,,f,,,f,,,,f,,,f,,,,,,t,,nowin
f,,,,,,,,f,,,f,,f,,,,,f,f,,,,,,,f,,,f,,,,,,,nowin
,,,f,,,,,f,t,,,,,,,,,,,,,,,,f,,f,,,,,f,,,,nowin
,,,f,,,,,,,,,,,n,,,,f,,,f,f,,,f,,,,,,,,,t,,nowin
,,,,,,f,,f,t,,,,,,,f,f,,,f,,,,f,,f,f,,,,f,,,,,nowin
,,,,,,f,,,t,,f,,,,,,,,f,f,f,,,f,,,,f,,,,,,t,,nowin
,,,,f,,,,,,f,,l,,,,f,t,,f,,,,,f,f,,,,f,,,f,,,t,nowin
,,,,,,,f,,,,f,,,,,f,,,,,,,,,,,,,,,,,,,,nowin
f,,f,,,,,f,,,f,,,,,,f,t,,f,,f,,,f,,,,,,,,f,t,,,nowin
,f,,,,,t,,f,,,,,,,,,,,f,,f,,,,,,,,,,,,,,,nowin
,,,,,,,f,,t,,,,,,,,,,,,,,,,,,f,f,,,,,t,,,nowin
f,f,,,,,,,,t,,f,l,,,,,,,,,,,,,,,,,f,,,,,,,nowin
,,,,f,,,,,,,f,,,n,,,,,,f,,,,,,,,,f,,,f,,,,nowin
f,f,,f,,,t,f,,,,,,,,,,t,,,f,,,,,,,,f,,,f,,,,t,nowin
f,f,,,,t,,,f,t,,,,,,f,,,,f,,,,,,,,f,,,,,,t,t,,nowin
,,,f,,,f,,,,,,,,n,,,,,,,f,,,f,,,,,,,,,t,,t,nowin
,,,,,,f,,t,,,f,,,n,f,,,f,,f,,,,,f,,,,f,,f,,,,,nowin
f,,f,f,,t,,,,,,,,,,,,,,,,,f,,,,,f,f,,,,,,,,nowin
,f,,,,,,,,,,,g,,,,,t,,,f,,,,,,,,f,,,f,,,,,nowin
,,f,,,,t,,,t,,,g,,,,,,f,,,f,,,,,,,,,f,,,,,,nowin
f,f,,f,,,,,,,,,,,,,,,f,,f,f,f,,f,,f,,f,f,,,f,,,,nowin
f,f,,,,,,,,t,,f,g,,,,,t,,,,,,,,,,,,f,,,f,t,,,nowin
,,f,,,,,,,,,,,f,,,f,,,,,,,,f,,,f,f,,,,,,t,,nowin
,,,f,t,t,,,,,f,,,,,,,,,,,,,,,,,,,,,f,f,,,t,nowin
,,,,,,,,,t,f,,,,,,,,,,,f,,t,,,f,,,,,,,,,,nowin
,f,,,,,,t,,t,,,g,,,,,,,,,,,f,,t,,,,,,,,,,,nowin
f,,,,,,,,,,,,,,n,,f,,f,,f,,,,f,,,,,f,,,,t,,,nowin
,f,,,f,,,,t,,,,,,,,,,,,,f,f,,,,,,,,,f,t,,,,nowin
,,,f,,,,,,,,,g,f,n,f,,t,,f,,,,f,f,,,,,f,,,,,,,nowin
,f,,,,,,,,,f,,g,f,n,f,,,,,,,,,,,,f,f,,,,,,,,nowin
,,f,,,,,f,,,f,,,,,,,,,,,f,f,,,,,f,f,f,,,t,t,,,nowin
,f,f,,,,,f,,,,,,,n,,,,f,,f,,,,f,,,,,,,f,,,,,nowin
,f,f,,,f,,,,t,,f,,f,,,,,,,,,,,,,,,,,,f,,,,,nowin
f,,,,,,,,,,f,,,,,,,,,,f,,,,,f,,,,,,,f,,,,nowin
f,,,,,,,,,t,,,,f,n,,,t,,,,f,f,,,,f,,,,,,,,,t,nowin
,,f,,,t,,,,,,,,,n,,,,,,,,,,,,,,,,,,,t,,,nowin
,f,,,,t,,,,t,f,,,f,,,,,,,f,,,,,,,,,,,,f,,,,nowin
f,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,f,,t,,nowin
,f,,,,,,f,,,,,,,,,f,,,,f,,,,,t,,,f,,f,,,f,t,,nowin
f,,,,,,,,,,,,,,n,,,,,f,,f,f,,f,,,,,,f,,,,,t,nowin
,,,,,,,,,t,,,,,,,,t,,,f,f,,,,f,,,f,,,,,,,,nowin
f,,,,,,,f,,,,,l,,,,,,,,,,,,f,,,f,,f,,,,,,,nowin
,,f,,,,,,,,,,,,,,f,,,,,,,,,,,,,,,,,,,t,nowin
,,,,,f,,,f,t,,,,f,,,,,,,,,,,,,,,,,,,f,,,,nowin
,f,,,,,,f,f,,,,,,,f,,t,f,,,,,f,,,,,f,,,,,t,t,,nowin
f,,,f,,f,,f,,,,t,,,,f,,,f,,,,,,,,f,,,,,f,,,,,nowin
,,,,,t,,,,,,,g,,,,f,,,,,f,,f,,,,,,,,f,,,,t,nowin
,,,,,,,,,,,f,,,b,,,,,,f,,,,f,t,,f,,f,f,,,,f,,won
,,,,,,,f,,,,,,,,,,,,,f,,f,,,,,,,,,,,,,n,won
,,,,f,,,f,f,,,,g,,,,,t,f,,,,,f,,,f,,,,,,,,,,won
,,,,,,,,,f,,,g,,,,,,,,,,,,,,,,,,f,,,,,,won
,,,,,,,,,f,,,,f,b,,,,,,,,,f,f,,,f,f,f,,,,t,,,won
,,,,,,,,,,,,,,,,,t,,,,,,f,,,,,,,f,,,f,,,won
,,,,,,,,,,,,g,,,,,,,,,,,,,,,,f,,,,,,,,won
t,,f,,f,,f,,,,,f,g,,,,f,,,f,f,,,,f,,,,,,,,f,,,,won
,f,,,t,f,,,,,,,,,,f,,,,,,,,f,,t,f,,f,f,,,,,,n,won
,,,,t,,f,,,,,,,,,,,,,,,,,,,,,,,f,f,,,,,,won
,,,,,,,f,t,,,,,,n,,,,,,,,,,,,,f,,,,,,,,,won
,,,,,,,,,,,,,f,,,f,,,,f,,,t,,,,,,f,f,,f,,,,won
t,,,,,f,,,f,f,t,,,,,f,,,f,,,,,,,,,,,f,,,,,,,won
t,,,,t,,,,,f,,,,f,b,,f,f,,,,t,,,,,,,,,,,,,,,won
,,,f,,,,,,f,t,,,,,,,,,,,f,,f,,t,,,,,,,,,,n,won
,,f,,,,,,,f,f,,,,n,,,,,,,,,,f,,,,f,f,f,,f,t,,n,won
,f,,,,,,t,t,,,,,,,,,,,,,,,,,,f,,,,,,,,,,won
,f,,,,,t,,t,,,f,,,,,,,,,,,,t,,,,,,,,,,,,n,won
f,,,,,f,,,f,f,t,,,,,,,,,,,,,t,,,,,,,,,,,,n,won
,,,f,,f,,,,,,,,f,,,,,f,f,,,,,,t,,,,f,,,f,,,,won
,,f,,,,,,,f,,,,f,b,,,,,,f,,f,,,,,f,,,f,f,f,,,n,won
t,,,,,t,,,,,,,,,b,,f,,f,,,f,f,t,f,,,,,,,,,,,,won
t,,,,,,,f,,,,,g,f,,,,,,,f,,,,,,,,,,,,,f,,n,won
,,,,,,,,,,,f,,,,,,,,,,,,t,,,,,,,,,,,t,,won
,f,,,,,t,,,,,,,,,,,t,,,,,,,f,,,,,,,,,,t,,won
,,,,t,t,,,t,,,,,f,b,f,,,,,,,,,f,t,,,,,f,,,t,,,won
t,,f,f,,t,,,,,,,,,,,,,,,,,,t,,t,,,f,,,,f,,,,won
,,,t,,,,,,,,,,,,,,,,,,f,,f,f,,,,,,f,,f,,t,,won
,f,,,,,,,,,,,,,,,,,,f,,,,,,,f,,,,,,f,,,,won
,,,f,,,,,t,,,,,f,,,,,,,f,,f,,,,,,,,,,,,,,won
,,,f,,,,f,t,,,,g,,b,,,,f,,,,,f,f,,,,,,,,,,,,won
,,,f,t,,,,,f,t,f,g,,,f,,,,,,,,,,,,,,,f,,,,,,won
,,f,f,,,,,,,,,,,,,,,,,,t,f,f,,,,,,,,f,f,,,,won
t,,,,,t,,,,,,,,,,,,,,,,f,,,,,,f,f,,,,f,,,,won
f,f,,,t,,,,,,,,,,,,,,f,f,f,t,f,,,,,,,,,f,,,t,,won
f,,,,f,,,,t,f,,,,,n,,,,,,,,,,f,,f,,,,f,f,f,,f,,won
,,,,,t,,,,,t,,,f,,,,,,,,,,,,,,,,f,,,f,,,,won
,f,f,,,,t,,,,,,,,,,f,t,f,,,,,,,,,f,,,f,,,,t,,won
,,f,,,,,,,,,,,,,,,,,,,f,,,,,,f,,,,f,f,,,,won
,,,,,,,,,,,,,,,f,,,f,,,f,,,,t,,,,,f,,,,,n,won
,,,,,t,t,t,,,,,,f,b,f,,,f,,,f,,,,,,,f,,f,,,,,,won
,,,,,,,,,f,,,g,f,,,,t,f,,f,,,,,t,,,,,f,,,,t,,won
,,,,,,,,,,,,,,,,,,f,,,,f,,,,,f,,,,,,,,,won
t,,f,,t,,,,,,,,,,,,,t,,,,,,,,,,,,,,f,,,,,won
t,,f,,,t,,,,,,f,g,,n,,,,,,f,,,f,,,,,,,f,,f,f,f,n,won
,,,,,,,t,,,t,,,,,,,,,,,,,f,,,,,,,,,,,,,won
,,,,,,,,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,won
f,,,t,,,,,,,t,,,,n,,,,f,,,,,,,,,f,,,,,,f,,n,won
,,,,,,,,,f,f,,,,,,,,,,,,,,,t,f,,,,,,,f,,,won
,f,,f,,,,,,,,,g,,b,f,,,f,,,f,,,,,,,f,f,,,,f,t,,won
f,,,f,,,,,,f,,,,f,b,,,,f,f,,f,t,,,,,,,,,,,,t,,won
,,f,,,,,,,,,,,,,,,t,,,,,t,,,,f,,,,,,,,,,won
,,f,,t,,,t,,f,,,,,,,,,,,,t,,,,f,f,,,,,,,,,,won
,,f,,,f,,t,,,f,,,,,f,,t,,,,,,,,,f,,,,,f,,,,,won
,,,,,f,f,,,,,,g,,,,,,f,,f,f,,,f,f,,f,,,,,f,,,,won
f,,,f,,,,,,,,,g,,,f,,t,,,f,,,f,f,,,,f,,f,f,,,,,won
,,,,,,,,,,,,,,,,,,,,f,,,,f,,,,,,,,,,,,won
,,,,,,,,f,,,,,,,,,,,,,,,,,f,f,,f,,,,,,,,won
,,,t,t,,,,,,f,f,,,,,,,,f,f,,,,,,,,,f,,f,,,,n,won
,,,,,,f,f,,f,,,,,,f,,,,f,,f,,t,,,f,,f,,f,,,,,,won
,,f,,,,t,,,,f,,g,,,,,t,,,,,,,,,,,f,,,,,,,,won
f,f,,,t,,,,,,,f,,f,n,,f,t,,,,t,,f,f,,,,,f,,f,,t,t,,won
f,f,,,,t,,,t,,f,,,,n,,,,,,,f,,,f,,,,,,,,,,t,n,won
,,,,,,f,f,,,,,,,,,,,,,,,f,,,,f,f,,,,f,,,,,won
,,f,,,f,,,,,t,,,,w,,f,,,t,,,,,,,,,,,t,f,,t,,,won
,,,,,,,,,,,,,,,,,,f,,,,,,,,,,,,,,,,f,,won
,,f,,f,,f,,,,,,,,,,f,,,,f,,,t,,t,f,,,,,,,,,,won
,,,,,,,,t,,,,l,,,,,t,,t,,t,,,f,,,,,,,,,,,,won
,f,,,t,f,,,,,,,,,,f,,t,f,,,,f,,,,,,,f,t,,,,,n,won
,f,,,,,,,,,,,,f,,,,,,,,,f,,,,,f,,f,,,,,,,won
f,,,,,,f,,,,,,,,,,,,,,,,f,,,,,,f,,,,,,,,won
,,,,,,,,,f,t,,l,,,f,,,,,f,f,,,,t,,f,,t,f,f,,,,,won
,,f,,,,,,,,,,l,f,b,,,,,,,t,,,,t,,,f,f,,,,,,,won
,,,f,f,,,,,f,t,,,,b,,,t,,,,,,t,,,,,,t,,,,t,,,won
,,,,,,,,f,,,,,,,,f,,f,,,f,,,,,,,,,,,,t,,,won
,,,f,,,f,,,,t,,,f,,,f,t,f,,f,,f,,,,,,,,,,,,,,won
,f,,,,f,,,,,t,,l,f,,,,,,t,,,,,,,,f,,f,t,,,,,,won
,f,,,,,,,,,t,,,,n,,,,,t,,,,,f,t,t,f,f,,,f,,,,n,won
,,,,,,f,,,f,t,,l,,,,,,,,,f,f,,,,,,,,f,,,,,n,won
t,f,,,,,,,f,f,,,,,n,,,,,t,,,,t,,,,,f,,,,f,,f,,won
,,,,,f,,,,,,,,,,,,,,,,,,t,,,,,,t,,f,f,,f,,won
,,f,,,,f,,f,,,f,,,,,f,,f,,f,,,,f,,,,,t,,,,,,,won
,,,,f,,,f,,,,,,f,,,,t,f,t,,,,t,,,,,,t,t,,,,f,,won
,,f,,,,,,,f,t,f,l,,,f,,,,,,f,,,,,,,,,t,,,,,,won
,f,,,f,,,,,,,,,f,,,,,,,,,,,,t,,f,,,,,,,,,won
,f,,,,,,,f,,t,,,f,,,,,,,,,,,,,,f,,,,,,t,,,won
t,,,,,,,f,f,,t,,,,n,,,,,,,,,,,t,,,,,,,f,,f,,won
t,,,f,,,f,f,,,,,l,,,,,,,,,,,,,t,,,,,,,,,,n,won
,,f,,,f,,,,,,,,f,,f,,,,,,,,t,f,,,,,,,,,,,n,won
,,,,f,,,,f,,,f,,f,w,f,,t,,,,,,,,,,,,t,,,f,,,,won
,,,,,,,,,,t,,,,,f,f,,,,,,,,,t,,,,,t,,,,f,,won
,,,,,,,,f,,t,,,,,,,,,,,,,,,t,,,,,,,,,,,won
,t,,,,,,,,,,,l,,,,f,,,t,,,,,,,f,,,,,f,f,,,,won
,,f,f,,,,,,f,,,,,,f,,,,,,f,,,,,,,f,,,f,,,f,,won
,,,,,,,f,,,,f,,,w,,,,,,f,,,,,,,,,,,,,,,,won
,,,,,,,,,,,f,,f,,,,,,,,,,,,,,,,,,,,,f,n,won
,,,,,,,,,,,,,,,,,,,,,,f,t,,,,,,,,,,,,,won
,,,f,,f,,,f,f,t,f,,,,,f,,,f,,f,,,,,,f,,,,,,,,,won
,t,,,,,,,,,,,l,,,,,f,,,,,,,,,f,,,,,,t,,,,won
f,,,f,,,,,,,,,,,w,f,,f,f,,f,,,,,,,,,f,t,,f,,,,won
f,,f,,,,,,,,,,,f,,,f,,f,,,f,,,f,,,,,,,,,,,,won
,,,,,f,,f,,,,,,,,,,,,,,,,,,,,,f,,,f,,,,,won
,,,,,,t,,,,,,,,,,,,,,,,f,,,,,,,,,,,,,,won
,,f,,,,,f,,,,,,f,w,,,f,,,,,,,,,,,,f,,,f,,,,won
,t,,,,,,f,f,,,,l,,,,,,,,,,,,,,,,,,t,,,,,,won
,,,f,,,,,,,,,,,n,,,,f,,,,f,,,,,,,,t,,,,f,,won
,,,,f,,,,f,,,,l,,,,,,f,,,,,,,t,,,,,,,,,,n,won
,,f,f,f,,,,,,,,,,n,,,,,,,,,,f,,,,,,,f,,f,,,won
,f,,,,,,f,f,f,,f,,,,,,,,,,,,,,,,,,,t,,,,,,won
,,,f,,f,,,f,,,,,,,,,,,,,,,t,,t,,f,,,,,,f,,,won
,,,f,,,f,,,,,,,,,,,,,,,,,t,,t,,,,,,f,,,,,won
f,,f,,,,,,t,,,,l,,,f,,,,t,,,,,,t,,,,f,,,,,,n,won
f,f,,,f,,,f,,,,f,,,,,,,,t,,,,,f,,,,f,,,,,,t,,won
,,,f,,,,,f,,t,f,,,,,,f,,,,,,,f,t,,f,,,t,f,,,,,won
,,,,,,,,,,,,,,w,,,,,,f,f,,,f,,,,,,t,,,f,,,won
,,,,,,,,,,,,l,f,,,,,,,,t,f,f,,,,,,,,,,,,n,won
f,f,,,,,f,f,t,,,,,,,,,,,,f,,,,,,,,,,t,,f,,,,won
,f,f,f,,,,,,,,,,,,f,,,,,f,,,,,,,f,f,,,,,,t,,won
,f,,,,,,,,,,,,,,f,,,,,f,,f,,,,,,,,,,,f,,,won
,,f,,,f,,,f,,,,,,,f,,,,,,,f,,,,,,f,,,f,,,,,won
,,,,t,f,,,,f,,f,l,,,f,,,,,,,,t,,t,,f,,,,,,,,,won
,t,f,,,,,,,f,,,,f,,,,,,,,,,,,,f,f,,,f,,,,,,won
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,,,won
,,,,,,,,t,f,,,,,,f,,f,,,,,,,,,,,f,,,,,f,f,n,won
t,t,,,,,f,f,,,,,,,b,,,f,,,f,,,,,,,,,,,,,,,,won
t,,,,,,,,,f,,,,,,,,,,,,,,,,,,f,,,,,f,,,,won
f,,,,,,,,,,,f,,f,,f,,f,,,,,f,,,,,,,,,,t,f,,,won
,,,,f,,f,,,,,,,,,,,,,f,,f,,,,,,,,,,,t,,f,,won
,,,,,,,t,,,,,,,w,,,,,t,,f,,f,,,,,f,f,,,,,,,won
f,,,,t,f,,t,,,,,,,,,,,,,,,,,,t,,,,,f,,,,,n,won
,f,,,,,t,,,,,,,,,,,,f,,,,,f,f,,,,,f,,,,,f,n,won
f,,,,,f,,,,,,,,f,,,,,,,f,,f,,,,,,f,,,,f,,,,won
,,,,,,,,t,,,,,f,,f,,,,,,,,,,,,,f,f,f,,,,t,,won
,,,,,,t,,,f,,f,,,n,f,,,,t,,,f,,,,f,,,,f,,f,,,,won
,,f,,t,,,,,f,,f,,,,,,,,,,,f,f,,,,,,f,,,,,,,won
,,f,,,,t,,,f,,,,,w,,f,,,,f,,,,f,,,,,,f,,,,,n,won
,f,f,,f,,,t,,,t,,,,n,f,,,f,,,,,,,t,,,,,,,,,,n,won
,,,,,,,,,,t,,l,,,,,,,,,f,f,,f,,f,,f,,,,,,,n,won
,,,,,,t,,t,,,f,l,f,,,,,,,f,,,,,t,f,,f,,f,,,,,,won
,,,,,,,t,,,,,l,f,,,,,,,,,,,f,,,,,,,,,,,,won
,,,,f,,,,,,t,,l,,,,,,f,,,,,f,,,,,f,,,,,,,,won
,,,,t,,,t,,f,,,,,,,,,,,,,,,,,,,f,,,f,,,,n,won
f,,,f,f,,t,t,,,,f,,,w,f,,,,,,,,,,,f,,,,f,,,,,,won
,,,,,,,,,,,,,,n,,t,,,,,,t,,f,,,,,,,f,,,,n,won
,f,,,f,,,f,f,,,,,,,,,t,,,,f,,,,,,,f,,t,,f,,,,won
f,,f,,,,,,t,,,,,f,n,f,,,,,f,t,,,,,,f,,,,,,t,,,won
,f,,,,,f,,,,,,l,,,,t,,f,,,,t,,,,,,,,,,,,t,n,won
,f,,,,f,,f,,f,t,f,l,,,,t,f,f,,,,,f,,,,f,,,,,,,,,won
,,,,,t,,,,f,,,,,,,,,,,,,,t,f,,,f,,,,,,,,,won
,f,,,,,,,,,,f,,,,,f,,f,,f,,,,,,,f,f,,,,,,,,won
,,,,,,,,,,,,,,,,f,,f,,,,,t,,,,,,,,,,,,,won
,,,f,f,t,,,,,,,,f,,f,,,,,,,f,,f,,,f,,,,,,,,,won
,,,f,,,,,,,,,,,w,f,f,,,t,,f,,f,,,,,f,,t,f,,,,,won
,,,,f,t,f,,f,,t,,,,w,,,,,,,,,,,,,f,f,,,,,f,,,won
,,,,,,,,,f,,,,,,,,,,,,,f,f,,,,,,f,,f,f,,,,won
,,,,,t,,,,f,t,,,,,,f,,,,,,,,,,,,,,f,,,,,,won
,,,,,,t,,f,,,,,,,f,,,,,,,,,,,,,,,t,,,,f,,won
,,f,,,,,,,,,,,,n,f,,t,f,t,,,,,f,t,,f,f,f,,,,t,f,,won
,,,f,,,,f,,,,,,,,,,,,,,,,,,,,f,,,,,,,f,,won
,,,,,,,,,,t,,,f,,,,,,t,,,,,,,,,,,,,f,,,,won
,f,,,,,,f,,,,f,,,,,,,,,,,,,f,t,,,,,,,,,,,won
,,,,,,,f,,,,,,,,,f,,,,,t,,,f,,,,,,,,,,,,won
,,f,,,,,f,,,,f,,,,,,,f,,,,,f,,,,,,,,,,,,,won
f,,,,,,,,,f,,,,,,,,,f,,,,,,,t,,,,,,,,,,,won
,,,,,,,,,,,,,,,,,,,t,,,f,f,,,f,,,,,,,,t,,won
,,f,,f,,,,t,,,,,,,,,,,,,,,,,,,,,f,,,,t,t,,won
,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,won
,,,,,,,,,,,,,f,,,,,f,,,,f,,,t,,,,,,,f,,,,won
,,,,f,,t,,,,,,,,n,,,,,t,,,f,f,,,,,,,,,f,,,n,won
,,f,,f,,t,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,,n,won
,,,f,,,t,,,,,,,f,,,,t,,t,,,,,,t,,,,,,,f,,,,won
,,,,f,,,,,,,,,,b,,f,,,,,,,,,,f,,,,,,f,,,,won
t,,f,,,,,,,,,f,,f,,,,,f,f,,,f,,f,,,,,f,,,f,,,,won
,,,,,,t,,,,,,,f,b,,f,,,,,,,,,,f,,,,,f,,,,,won
,,,,t,,,,,,,f,,,,f,,,,f,f,,,,f,,,,,,,,,,,n,won
t,,f,f,,,,,,,,,,,,,,t,,,,,,,,,,f,,,,,,,t,,won
t,,,,f,,,,,f,,,,,,f,,,,,,,f,f,,,,,,,,f,f,,,,won
,,,,,,f,,,,,f,,,,,,,,f,,,,,,,,,,f,,,f,,,n,won
,,f,,,t,,,t,,,f,,f,,,,,,,f,t,,f,f,,,,,,f,,,,,,won
,,,,,,f,,,,,,,,,,,,,f,,f,,,,,,,,,,,,,,,won
,,,,,,,,,,,,l,,,f,,,,t,,,,,,t,,f,,,t,,,,,,won
t,f,,f,,,,,,f,,,l,,,,,,,,,,f,,,,,,,,,f,,,f,,won
,,,,,,f,f,,,t,f,l,,,f,,t,,,,f,f,,,,,,f,,,f,,,,,won
t,,,,,t,,f,,f,,,,f,,f,,,,,,,,,,,f,,,,,f,,t,,,won
,,,f,,t,,,,,,f,,,,,,,,,,,,f,,,,,f,f,,,,,f,n,won
,,,,,,,,,,,,l,,,,,,,,,,,,,t,,,,,,,f,,,,won
t,t,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,t,,won
,,f,,,,,f,f,,,,l,f,,,,t,,,,,f,,,,,,,,,,,,,,won
,,f,,,t,t,,,,,,,,,,,,,,f,t,,f,,,,,,f,f,,f,,t,n,won
,,f,f,,,,f,,,,,l,,,,,f,,,,,f,,f,,f,f,,,,,t,,f,,won
,,,,,,,f,,,,f,l,,,,f,f,f,,f,,,,f,t,f,,,,,,,,,,won
,,,,,,,,f,f,,,,,n,,,,,,,f,,,,,,,,,,f,f,,,,won
,,,,,,,f,f,f,,,,f,,,,f,,,,,,,,,,,,f,t,,,,,,won
f,,,,,,f,,f,,,f,,,,,,,,,,,,,f,t,,,,,t,,,,f,,won
,,,,,,,,,,,,,,,,,f,,,,f,,,,,,,,,,,f,f,,,won
,,,,,,,,,f,,f,,,,,,,,,,,,,f,t,,f,,,,,,,,,won
f,,,f,,,,,,f,,f,,,,f,f,,,,f,,f,,,,,,,f,,,,f,,n,won
,,,,,,,,,,,,,,w,,,f,,,,,,,,,f,,,,,f,,,f,,won
